Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/12/2021,1.0,Ron Torbert,Denver Broncos 27 @ New York Giants 13,4,48,1,5,3,43,0,0
Washington,09/16/2021,2.0,Scott Novak,New York Giants 29 @ Washington Football Team 30,11,81,6,35,3,31,2,15
Atlanta,09/26/2021,3.0,Adrian Hill,Atlanta Falcons 17 @ New York Giants 14,8,53,4,23,3,15,1,15
New Orleans,10/03/2021,4.0,Brad Rogers,New York Giants 27 @ New Orleans Saints 21,3,25,3,25,0,0,0,0
Dallas,10/10/2021,5.0,John Hussey,New York Giants 20 @ Dallas Cowboys 44,5,48,2,15,3,33,0,0
LA Rams,10/17/2021,6.0,Alex Kemp,Los Angeles Rams 38 @ New York Giants 11,5,27,2,10,0,0,3,17
Carolina,10/24/2021,7.0,Carl Cheffers,Carolina Panthers 3 @ New York Giants 25,8,60,5,30,0,0,3,30
Kansas City,11/01/2021,8.0,Jerome Boger,New York Giants 17 @ Kansas City Chiefs 20,10,88,4,35,4,40,2,13
Las Vegas,11/07/2021,9.0,Clay Martin,Las Vegas Raiders 16 @ New York Giants 23,4,35,2,15,1,5,1,15
Tampa Bay,11/22/2021,11.0,Craig Wrolstad,New York Giants 10 @ Tampa Bay Buccaneers 30,4,30,3,25,1,5,0,0
Philadelphia,11/28/2021,12.0,Ron Torbert,Philadelphia Eagles 7 @ New York Giants 13,2,15,2,15,0,0,0,0
Miami,12/05/2021,13.0,Brad Allen,New York Giants 9 @ Miami Dolphins 20,3,23,1,3,1,5,1,15
LA Chargers,12/12/2021,14.0,Tony Corrente,New York Giants 21 @ Los Angeles Chargers 37,3,20,1,5,1,5,1,10
Dallas,12/19/2021,15.0,Jerome Boger,Dallas Cowboys 21 @ New York Giants 6,6,34,5,29,1,5,0,0
Philadelphia,12/26/2021,16.0,Land Clark,New York Giants 10 @ Philadelphia Eagles 34,6,40,3,15,3,25,0,0
Chicago,01/02/2022,17.0,Shawn Hochuli,New York Giants 3 @ Chicago Bears 29,3,26,1,1,1,15,1,10
Washington,01/09/2022,18.0,Adrian Hill,Washington Football Team 22 @ New York Giants 7,3,21,2,6,0,0,1,15
Totals,,,,,88,674,47,292,25,227,16,155
