Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/11/2011,1.0,Carl Cheffers,Carolina Panthers 21 @ Arizona Cardinals 28,6,61,3,30,3,31,0,0
Washington,09/18/2011,2.0,Pete Morelli,Arizona Cardinals 21 @ Washington Redskins 22,10,97,3,25,5,51,2,21
Seattle,09/25/2011,3.0,Al Riveron,Arizona Cardinals 10 @ Seattle Seahawks 13,2,20,1,15,1,5,0,0
N.Y. Giants,10/02/2011,4.0,Jerome Boger,New York Giants 31 @ Arizona Cardinals 27,11,118,5,50,3,38,3,30
Minnesota,10/09/2011,5.0,Scott Green,Arizona Cardinals 10 @ Minnesota Vikings 34,6,64,4,22,2,42,0,0
Pittsburgh,10/23/2011,7.0,John Parry,Pittsburgh Steelers 32 @ Arizona Cardinals 20,9,67,2,10,4,35,3,22
Baltimore,10/30/2011,8.0,Jeff Triplette,Arizona Cardinals 27 @ Baltimore Ravens 30,12,92,4,21,6,58,2,13
St. Louis,11/06/2011,9.0,Ron Winter,St. Louis Rams 13 @ Arizona Cardinals 19,6,45,2,14,3,16,1,15
Philadelphia,11/13/2011,10.0,Walt Anderson,Arizona Cardinals 21 @ Philadelphia Eagles 17,7,66,2,15,3,28,2,23
San Francisco,11/20/2011,11.0,Pete Morelli,Arizona Cardinals 7 @ San Francisco 49ers 23,6,75,0,0,3,40,3,35
St. Louis,11/27/2011,12.0,Mike Carey,Arizona Cardinals 23 @ St. Louis Rams 20,4,30,3,20,0,0,1,10
Dallas,12/04/2011,13.0,Walt Coleman,Dallas Cowboys 13 @ Arizona Cardinals 19,6,41,4,25,0,0,2,16
San Francisco,12/11/2011,14.0,Al Riveron,San Francisco 49ers 19 @ Arizona Cardinals 21,4,45,2,15,2,30,0,0
Cleveland,12/18/2011,15.0,Scott Green,Cleveland Browns 17 @ Arizona Cardinals 20,2,13,0,0,0,0,2,13
Cincinnati,12/24/2011,16.0,Terry McAulay,Arizona Cardinals 16 @ Cincinnati Bengals 23,6,87,1,5,5,82,0,0
Seattle,01/01/2012,17.0,Gene Steratore,Seattle Seahawks 20 @ Arizona Cardinals 23,9,76,4,40,4,31,1,5
Totals,,,,,106,997,40,307,44,487,22,203
