Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/10/2023,1,Scott Novak,Tampa Bay Buccaneers 20 @ Minnesota Vikings 17,3,19,0,0,1,4,2,15
Chicago,09/17/2023,2,Bill Vinovich,Chicago Bears 17 @ Tampa Bay Buccaneers 27,7,54,5,39,1,5,1,10
Philadelphia,09/25/2023,3,Adrian Hill,Philadelphia Eagles 25 @ Tampa Bay Buccaneers 11,4,20,1,5,2,10,1,5
New Orleans,10/01/2023,4,Shawn Hochuli,Tampa Bay Buccaneers 26 @ New Orleans Saints 9,11,91,6,41,4,40,1,10
Detroit,10/15/2023,6,Clay Martin,Detroit Lions 20 @ Tampa Bay Buccaneers 6,5,33,2,15,2,10,1,8
Atlanta,10/22/2023,7,Ron Torbert,Atlanta Falcons 16 @ Tampa Bay Buccaneers 13,9,66,7,46,1,10,1,10
Buffalo,10/26/2023,8,Scott Novak,Tampa Bay Buccaneers 18 @ Buffalo Bills 24,11,74,7,54,2,10,2,10
Houston,11/05/2023,9,Land Clark,Tampa Bay Buccaneers 37 @ Houston Texans 39,9,90,3,25,5,55,1,10
Tennessee,11/12/2023,10,Alan Eck,Tennessee Titans 6 @ Tampa Bay Buccaneers 20,7,50,2,15,4,30,1,5
San Francisco,11/19/2023,11,Craig Wrolstad,Tampa Bay Buccaneers 14 @ San Francisco 49ers 27,3,19,0,0,2,10,1,9
Indianapolis,11/26/2023,12,Clete Blakeman,Tampa Bay Buccaneers 20 @ Indianapolis Colts 27,4,24,3,19,1,5,0,0
Carolina,12/03/2023,13,Brad Rogers,Carolina Panthers 18 @ Tampa Bay Buccaneers 21,5,36,3,25,2,11,0,0
Atlanta,12/10/2023,14,Alex Kemp,Tampa Bay Buccaneers 29 @ Atlanta Falcons 25,4,26,1,5,2,16,1,5
Green Bay,12/17/2023,15,Tra Blake,Tampa Bay Buccaneers 34 @ Green Bay Packers 20,4,52,2,15,2,37,0,0
Jacksonville,12/24/2023,16,Brad Allen,Jacksonville Jaguars 12 @ Tampa Bay Buccaneers 30,6,44,3,15,3,29,0,0
New Orleans,12/31/2023,17,Land Clark,New Orleans Saints 23 @ Tampa Bay Buccaneers 13,5,38,4,24,1,14,0,0
Carolina,01/07/2024,18,Clete Blakeman,Tampa Bay Buccaneers 9 @ Carolina Panthers 0,3,15,1,5,2,10,0,0
Philadelphia,01/15/2024,Wildcard Weekend,Adrian Hill,Philadelphia Eagles 9 @ Tampa Bay Buccaneers 32,5,25,2,15,1,4,2,6
Detroit,01/21/2024,Divisional Playoffs,Bill Vinovich,Tampa Bay Buccaneers 23 @ Detroit Lions 31,5,33,1,10,3,18,1,5
Totals,,,,,110,809,53,373,41,328,16,108
