Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/09/2012,1,Don King,Miami Dolphins 10 @ Houston Texans 30,4,35,1,5,2,20,1,10
Jacksonville,09/16/2012,2,David White,Houston Texans 27 @ Jacksonville Jaguars 7,10,64,3,15,4,20,3,29
Denver,09/23/2012,3,Jerry Frump,Houston Texans 31 @ Denver Broncos 25,9,69,4,20,5,49,0,0
Tennessee,09/30/2012,4,Carl Cheffers,Tennessee Titans 14 @ Houston Texans 38,1,3,1,3,0,0,0,0
N.Y. Jets,10/08/2012,5,Scott Green,Houston Texans 23 @ New York Jets 17,7,50,3,20,0,0,4,30
Green Bay,10/14/2012,6,Jerome Boger,Green Bay Packers 42 @ Houston Texans 24,7,69,2,9,2,30,3,30
Baltimore,10/21/2012,7,Tony Corrente,Baltimore Ravens 13 @ Houston Texans 43,5,60,3,30,2,30,0,0
Buffalo,11/04/2012,9,Bill Vinovich,Buffalo Bills 9 @ Houston Texans 21,7,42,5,32,1,5,1,5
Chicago,11/11/2012,10,Gene Steratore,Houston Texans 13 @ Chicago Bears 6,3,35,1,10,1,15,1,10
Jacksonville,11/18/2012,11,Clete Blakeman,Jacksonville Jaguars 37 @ Houston Texans 43,2,20,1,5,1,15,0,0
Detroit,11/22/2012,12,Walt Coleman,Houston Texans 34 @ Detroit Lions 31,8,65,3,15,2,10,3,40
Tennessee,12/02/2012,13,Tony Corrente,Houston Texans 24 @ Tennessee Titans 10,11,97,4,35,5,37,2,25
New England,12/10/2012,14,Terry McAulay,Houston Texans 14 @ New England Patriots 42,7,70,2,15,3,36,2,19
Indianapolis,12/16/2012,15,Jeff Triplette,Indianapolis Colts 17 @ Houston Texans 29,9,69,2,15,5,35,2,19
Minnesota,12/23/2012,16,John Parry,Minnesota Vikings 23 @ Houston Texans 6,9,60,3,20,3,25,3,15
Indianapolis,12/30/2012,17,Clete Blakeman,Houston Texans 16 @ Indianapolis Colts 28,9,64,2,10,6,44,1,10
Cincinnati,01/05/2013,Wildcard Weekend,Al Riveron,Cincinnati Bengals 13 @ Houston Texans 19,7,55,2,20,2,20,3,15
New England,01/13/2013,Divisional Playoffs,Tony Corrente,Houston Texans 28 @ New England Patriots 41,3,20,2,15,1,5,0,0
Totals,,,,,118,947,44,294,45,396,29,257
