Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/05/2024,1,Shawn Hochuli,Baltimore Ravens 20 @ Kansas City Chiefs 27,7,64,5,35,2,29,0,0
Las Vegas,09/15/2024,2,Tra Blake,Las Vegas Raiders 26 @ Baltimore Ravens 23,11,109,6,34,3,55,2,20
Dallas,09/22/2024,3,Ron Torbert,Baltimore Ravens 28 @ Dallas Cowboys 25,13,105,5,35,6,50,2,20
Buffalo,09/29/2024,4,Alan Eck,Buffalo Bills 10 @ Baltimore Ravens 35,8,79,5,44,2,20,1,15
Cincinnati,10/06/2024,5,Bill Vinovich,Baltimore Ravens 41 @ Cincinnati Bengals 38,5,21,1,10,4,11,0,0
Washington,10/13/2024,6,Land Clark,Washington Commanders 23 @ Baltimore Ravens 30,3,33,2,10,1,23,0,0
Tampa Bay,10/21/2024,7,Alex Kemp,Baltimore Ravens 41 @ Tampa Bay Buccaneers 31,9,85,7,65,2,20,0,0
Cleveland,10/27/2024,8,Shawn Smith,Baltimore Ravens 24 @ Cleveland Browns 29,7,53,4,29,1,5,2,19
Denver,11/03/2024,9,Adrian Hill,Denver Broncos 10 @ Baltimore Ravens 41,6,53,2,20,4,33,0,0
Cincinnati,11/07/2024,10,Clete Blakeman,Cincinnati Bengals 34 @ Baltimore Ravens 35,11,81,5,30,6,51,0,0
Pittsburgh,11/17/2024,11,Clay Martin,Baltimore Ravens 16 @ Pittsburgh Steelers 18,12,80,6,40,4,20,2,20
LA Chargers,11/25/2024,12,Carl Cheffers,Baltimore Ravens 30 @ Los Angeles Chargers 23,9,102,4,40,4,47,1,15
Philadelphia,12/01/2024,13,Craig Wrolstad,Philadelphia Eagles 24 @ Baltimore Ravens 19,4,20,1,5,1,5,2,10
N.Y. Giants,12/15/2024,15,Brad Allen,Baltimore Ravens 35 @ New York Giants 14,12,112,3,11,8,91,1,10
Pittsburgh,12/21/2024,16,Bill Vinovich,Pittsburgh Steelers 17 @ Baltimore Ravens 34,2,10,2,10,0,0,0,0
Houston,12/25/2024,17,Alan Eck,Baltimore Ravens 31 @ Houston Texans 2,3,30,2,10,1,20,0,0
Cleveland,01/04/2025,18,Scott Novak,Cleveland Browns 10 @ Baltimore Ravens 35,10,83,5,31,4,42,1,10
Pittsburgh,01/11/2025,Wildcard Weekend,Alex Kemp,Pittsburgh Steelers 14 @ Baltimore Ravens 28,3,14,3,14,0,0,0,0
Buffalo,01/19/2025,Divisional Playoffs,Carl Cheffers,Baltimore Ravens 25 @ Buffalo Bills 27,5,43,1,5,3,28,1,10
Totals,,,,,140,1177,69,478,56,550,15,149
