Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/17/2017,2.0,Ron Torbert,Chicago Bears 7 @ Tampa Bay Buccaneers 29,4,34,1,10,2,19,1,5
Minnesota,09/24/2017,3.0,John Hussey,Tampa Bay Buccaneers 17 @ Minnesota Vikings 34,7,37,2,10,3,12,2,15
N.Y. Giants,10/01/2017,4.0,Craig Wrolstad,New York Giants 23 @ Tampa Bay Buccaneers 25,4,19,0,0,4,19,0,0
New England,10/05/2017,5.0,Carl Cheffers,New England Patriots 19 @ Tampa Bay Buccaneers 14,9,70,4,35,3,15,2,20
Arizona,10/15/2017,6.0,Gene Steratore,Tampa Bay Buccaneers 33 @ Arizona Cardinals 38,9,49,4,25,4,24,1,0
Buffalo,10/22/2017,7.0,Clete Blakeman,Tampa Bay Buccaneers 27 @ Buffalo Bills 30,5,55,3,30,1,15,1,10
Carolina,10/29/2017,8.0,Walt Coleman,Carolina Panthers 17 @ Tampa Bay Buccaneers 3,6,55,5,45,0,0,1,10
New Orleans,11/05/2017,9.0,Bill Vinovich,Tampa Bay Buccaneers 10 @ New Orleans Saints 30,7,50,6,45,0,0,1,5
N.Y. Jets,11/12/2017,10.0,Brad Allen,New York Jets 10 @ Tampa Bay Buccaneers 15,6,50,4,30,2,20,0,0
Miami,11/19/2017,11.0,Tony Corrente,Tampa Bay Buccaneers 30 @ Miami Dolphins 20,9,82,4,28,2,33,3,21
Atlanta,11/26/2017,12.0,Jeff Triplette,Tampa Bay Buccaneers 20 @ Atlanta Falcons 34,2,15,2,15,0,0,0,0
Green Bay,12/03/2017,13.0,Terry McAulay,Tampa Bay Buccaneers 20 @ Green Bay Packers 26,8,74,4,30,2,24,2,20
Detroit,12/10/2017,14.0,Ed Hochuli,Detroit Lions 24 @ Tampa Bay Buccaneers 21,7,65,2,15,3,35,2,15
Atlanta,12/18/2017,15.0,John Hussey,Atlanta Falcons 24 @ Tampa Bay Buccaneers 21,7,53,4,30,1,5,2,18
Carolina,12/24/2017,16.0,Jerome Boger,Tampa Bay Buccaneers 19 @ Carolina Panthers 22,12,72,5,29,6,33,1,10
New Orleans,12/31/2017,17.0,Walt Anderson,New Orleans Saints 24 @ Tampa Bay Buccaneers 31,2,15,2,15,0,0,0,0
Totals,,,,,104,795,52,392,33,254,19,149
