Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/11/2022,1,Craig Wrolstad,Baltimore Ravens 24 @ New York Jets 9,5,29,2,14,3,15,0,0
Miami,09/18/2022,2,Adrian Hill,Miami Dolphins 42 @ Baltimore Ravens 38,1,5,1,5,0,0,0,0
New England,09/25/2022,3,Bill Vinovich,Baltimore Ravens 37 @ New England Patriots 26,2,10,2,10,0,0,0,0
Buffalo,10/02/2022,4,Jerome Boger,Buffalo Bills 23 @ Baltimore Ravens 20,9,70,6,45,2,20,1,5
Cincinnati,10/09/2022,5,Scott Novak,Cincinnati Bengals 17 @ Baltimore Ravens 19,6,48,3,19,3,29,0,0
N.Y. Giants,10/16/2022,6,Clay Martin,Baltimore Ravens 20 @ New York Giants 24,10,74,5,24,3,25,2,25
Cleveland,10/23/2022,7,Shawn Smith,Cleveland Browns 20 @ Baltimore Ravens 23,3,53,1,15,2,38,0,0
Tampa Bay,10/27/2022,8,Carl Cheffers,Baltimore Ravens 27 @ Tampa Bay Buccaneers 22,7,101,3,40,4,61,0,0
New Orleans,11/07/2022,9,Brad Rogers,Baltimore Ravens 27 @ New Orleans Saints 13,5,31,3,20,2,11,0,0
Carolina,11/20/2022,11,Jerome Boger,Carolina Panthers 3 @ Baltimore Ravens 13,10,93,4,35,3,32,3,26
Jacksonville,11/27/2022,12,Land Clark,Baltimore Ravens 27 @ Jacksonville Jaguars 28,3,20,2,15,1,5,0,0
Denver,12/04/2022,13,Alex Kemp,Denver Broncos 9 @ Baltimore Ravens 10,3,15,2,10,1,5,0,0
Pittsburgh,12/11/2022,14,Adrian Hill,Baltimore Ravens 16 @ Pittsburgh Steelers 14,5,46,0,0,5,46,0,0
Cleveland,12/17/2022,15,Brad Allen,Baltimore Ravens 3 @ Cleveland Browns 13,3,25,2,10,1,15,0,0
Atlanta,12/24/2022,16,Bill Vinovich,Atlanta Falcons 9 @ Baltimore Ravens 17,1,6,0,0,1,6,0,0
Pittsburgh,01/01/2023,17,Land Clark,Pittsburgh Steelers 16 @ Baltimore Ravens 13,4,30,4,30,0,0,0,0
Cincinnati,01/08/2023,18,Ron Torbert,Baltimore Ravens 16 @ Cincinnati Bengals 27,5,22,3,15,1,2,1,5
Cincinnati,01/15/2023,Wildcard Weekend,Clay Martin,Baltimore Ravens 17 @ Cincinnati Bengals 24,4,36,1,10,2,11,1,15
Totals,,,,,86,714,44,317,34,321,8,76
