Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/11/2022,1.0,Alex Kemp,New Orleans Saints 27 @ Atlanta Falcons 26,8,99,1,10,6,84,1,5
Tampa Bay,09/18/2022,2.0,Shawn Hochuli,Tampa Bay Buccaneers 20 @ New Orleans Saints 10,9,60,2,15,3,25,4,20
Carolina,09/25/2022,3.0,Carl Cheffers,New Orleans Saints 14 @ Carolina Panthers 22,7,58,6,50,0,0,1,8
Minnesota,10/02/2022,4.0,Clete Blakeman,Minnesota Vikings 28 @ New Orleans Saints 25,10,102,4,25,5,62,1,15
Seattle,10/09/2022,5.0,Brad Allen,Seattle Seahawks 32 @ New Orleans Saints 39,6,57,3,20,2,32,1,5
Cincinnati,10/16/2022,6.0,Land Clark,Cincinnati Bengals 30 @ New Orleans Saints 26,4,34,3,20,1,14,0,0
Arizona,10/20/2022,7.0,Jerome Boger,New Orleans Saints 34 @ Arizona Cardinals 42,8,49,3,15,4,26,1,8
Las Vegas,10/30/2022,8.0,Scott Novak,Las Vegas Raiders 0 @ New Orleans Saints 24,5,27,2,10,2,10,1,7
Baltimore,11/07/2022,9.0,Brad Rogers,Baltimore Ravens 27 @ New Orleans Saints 13,5,40,3,20,2,20,0,0
Pittsburgh,11/13/2022,10.0,Carl Cheffers,New Orleans Saints 10 @ Pittsburgh Steelers 20,10,74,3,19,6,45,1,10
LA Rams,11/20/2022,11.0,Ron Torbert,Los Angeles Rams 20 @ New Orleans Saints 27,2,15,0,0,0,0,2,15
San Francisco,11/27/2022,12.0,Shawn Hochuli,New Orleans Saints 0 @ San Francisco 49ers 13,6,46,3,20,3,26,0,0
Tampa Bay,12/05/2022,13.0,Clay Martin,New Orleans Saints 16 @ Tampa Bay Buccaneers 17,6,84,2,15,2,49,2,20
Atlanta,12/18/2022,15.0,Clete Blakeman,Atlanta Falcons 18 @ New Orleans Saints 21,6,46,2,10,4,36,0,0
Cleveland,12/24/2022,16.0,Brad Rogers,New Orleans Saints 17 @ Cleveland Browns 10,2,15,1,10,1,5,0,0
Philadelphia,01/01/2023,17.0,Jerome Boger,New Orleans Saints 20 @ Philadelphia Eagles 10,3,20,3,20,0,0,0,0
Carolina,01/08/2023,18.0,Alex Kemp,Carolina Panthers 10 @ New Orleans Saints 7,2,15,1,10,1,5,0,0
Totals,,,,,99,841,42,289,42,439,15,113
