Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/08/2013,1,Jeff Triplette,Seattle Seahawks 12 @ Carolina Panthers 7,4,46,1,10,1,15,2,21
Buffalo,09/15/2013,2,Walt Coleman,Carolina Panthers 23 @ Buffalo Bills 24,3,30,0,0,3,30,0,0
N.Y. Giants,09/22/2013,3,Mike Carey,New York Giants 0 @ Carolina Panthers 38,4,32,2,20,2,12,0,0
Arizona,10/06/2013,5,John Parry,Carolina Panthers 6 @ Arizona Cardinals 22,9,79,2,15,4,39,3,25
Minnesota,10/13/2013,6,Ron Winter,Carolina Panthers 35 @ Minnesota Vikings 10,6,40,3,25,2,10,1,5
St. Louis,10/20/2013,7,Bill Vinovich,St. Louis Rams 15 @ Carolina Panthers 30,7,59,3,25,3,24,1,10
Tampa Bay,10/24/2013,8,Jerome Boger,Carolina Panthers 31 @ Tampa Bay Buccaneers 13,6,59,2,20,3,25,1,14
Atlanta,11/03/2013,9,Tony Corrente,Atlanta Falcons 10 @ Carolina Panthers 34,2,15,2,15,0,0,0,0
San Francisco,11/10/2013,10,Carl Cheffers,Carolina Panthers 10 @ San Francisco 49ers 9,3,25,1,5,2,20,0,0
New England,11/18/2013,11,Clete Blakeman,New England Patriots 20 @ Carolina Panthers 24,7,47,2,10,5,37,0,0
Miami,11/24/2013,12,Scott Green,Carolina Panthers 20 @ Miami Dolphins 16,8,56,5,36,2,10,1,10
Tampa Bay,12/01/2013,13,Ron Winter,Tampa Bay Buccaneers 6 @ Carolina Panthers 27,3,25,1,10,1,5,1,10
New Orleans,12/08/2013,14,Walt Anderson,Carolina Panthers 13 @ New Orleans Saints 31,5,35,2,20,3,15,0,0
N.Y. Jets,12/15/2013,15,Terry McAulay,New York Jets 20 @ Carolina Panthers 30,6,59,2,20,3,29,1,10
New Orleans,12/22/2013,16,Gene Steratore,New Orleans Saints 13 @ Carolina Panthers 17,3,26,1,5,1,16,1,5
Atlanta,12/29/2013,17,John Parry,Carolina Panthers 21 @ Atlanta Falcons 20,4,38,1,4,3,34,0,0
San Francisco,01/12/2014,Divisional Playoffs,Carl Cheffers,San Francisco 49ers 23 @ Carolina Panthers 10,8,73,1,5,5,58,2,10
Totals,,,,,88,744,31,245,43,379,14,120
