Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/08/2016,1.0,Gene Steratore,Carolina Panthers 20 @ Denver Broncos 21,4,22,0,0,3,12,1,10
Indianapolis,09/18/2016,2.0,Walt Coleman,Indianapolis Colts 20 @ Denver Broncos 34,8,54,2,15,6,39,0,0
Cincinnati,09/25/2016,3.0,John Parry,Denver Broncos 29 @ Cincinnati Bengals 17,5,41,3,20,1,6,1,15
Tampa Bay,10/02/2016,4.0,Jerome Boger,Denver Broncos 27 @ Tampa Bay Buccaneers 7,9,88,3,24,4,49,2,15
Atlanta,10/09/2016,5.0,Terry McAulay,Atlanta Falcons 23 @ Denver Broncos 16,8,57,4,35,1,2,3,20
San Diego,10/13/2016,6.0,Craig Wrolstad,Denver Broncos 13 @ San Diego Chargers 21,12,103,8,63,4,40,0,0
Houston,10/24/2016,7.0,Carl Cheffers,Houston Texans 9 @ Denver Broncos 27,7,83,4,32,1,36,2,15
San Diego,10/30/2016,8.0,Tony Corrente,San Diego Chargers 19 @ Denver Broncos 27,6,45,2,15,2,10,2,20
Oakland,11/06/2016,9.0,Clete Blakeman,Denver Broncos 20 @ Oakland Raiders 30,12,104,3,20,7,73,2,11
New Orleans,11/13/2016,10.0,Bill Vinovich,Denver Broncos 25 @ New Orleans Saints 23,1,10,0,0,0,0,1,10
Kansas City,11/27/2016,12.0,Pete Morelli,Kansas City Chiefs 30 @ Denver Broncos 27,15,97,5,39,6,30,4,28
Jacksonville,12/04/2016,13.0,Craig Wrolstad,Denver Broncos 20 @ Jacksonville Jaguars 10,4,32,1,5,3,27,0,0
Tennessee,12/11/2016,14.0,John Parry,Denver Broncos 10 @ Tennessee Titans 13,9,87,5,50,2,20,2,17
New England,12/18/2016,15.0,Walt Anderson,New England Patriots 16 @ Denver Broncos 3,5,49,2,24,3,25,0,0
Kansas City,12/25/2016,16.0,Tony Corrente,Denver Broncos 10 @ Kansas City Chiefs 33,9,70,6,45,3,25,0,0
Oakland,01/01/2017,17.0,Brad Allen,Oakland Raiders 6 @ Denver Broncos 24,5,43,2,18,2,20,1,5
Totals,,,,,119,985,50,405,48,414,21,166
