Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/08/2014,1,Clete Blakeman,New York Giants 14 @ Detroit Lions 35,8,85,3,25,3,40,2,20
Carolina,09/14/2014,2,Jerome Boger,Detroit Lions 7 @ Carolina Panthers 24,5,33,2,15,3,18,0,0
Green Bay,09/21/2014,3,Carl Cheffers,Green Bay Packers 7 @ Detroit Lions 19,6,40,1,15,3,15,2,10
N.Y. Jets,09/28/2014,4,Walt Coleman,Detroit Lions 24 @ New York Jets 17,5,33,2,18,2,10,1,5
Buffalo,10/05/2014,5,Craig Wrolstad,Buffalo Bills 17 @ Detroit Lions 14,8,62,4,30,3,22,1,10
Minnesota,10/12/2014,6,John Parry,Detroit Lions 17 @ Minnesota Vikings 3,5,40,2,20,2,10,1,10
New Orleans,10/19/2014,7,Terry McAulay,New Orleans Saints 23 @ Detroit Lions 24,9,71,1,5,7,56,1,10
Atlanta,10/26/2014,8,Pete Morelli,Detroit Lions 22 @ Atlanta Falcons 21,8,85,3,35,4,45,1,5
Miami,11/09/2014,10,Bill Leavy,Miami Dolphins 16 @ Detroit Lions 20,10,98,5,40,4,43,1,15
Arizona,11/16/2014,11,Jerome Boger,Detroit Lions 6 @ Arizona Cardinals 14,9,80,2,25,4,20,3,35
New England,11/23/2014,12,Tony Corrente,Detroit Lions 9 @ New England Patriots 34,9,54,4,35,4,18,1,1
Chicago,11/27/2014,13,Bill Vinovich,Chicago Bears 17 @ Detroit Lions 34,5,38,2,20,2,14,1,4
Tampa Bay,12/07/2014,14,Jeff Triplette,Tampa Bay Buccaneers 17 @ Detroit Lions 34,9,122,1,5,5,82,3,35
Minnesota,12/14/2014,15,Pete Morelli,Minnesota Vikings 14 @ Detroit Lions 16,5,35,3,25,1,5,1,5
Chicago,12/21/2014,16,Gene Steratore,Detroit Lions 20 @ Chicago Bears 14,7,60,2,10,3,25,2,25
Green Bay,12/28/2014,17,Walt Anderson,Detroit Lions 20 @ Green Bay Packers 30,10,53,3,16,5,20,2,17
Dallas,01/04/2015,Wildcard Weekend,Pete Morelli,Detroit Lions 20 @ Dallas Cowboys 24,8,44,4,19,3,25,1,0
Totals,,,,,126,1033,44,358,58,468,24,207
