Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New England,09/13/2020,1.0,Adrian Hill,Miami Dolphins 11 @ New England Patriots 21,4,35,1,10,3,25,0,0
Buffalo,09/20/2020,2.0,Jerome Boger,Buffalo Bills 31 @ Miami Dolphins 28,3,20,2,15,1,5,0,0
Jacksonville,09/24/2020,3.0,Brad Allen,Miami Dolphins 31 @ Jacksonville Jaguars 13,6,51,3,30,3,21,0,0
Seattle,10/04/2020,4.0,Scott Novak,Seattle Seahawks 31 @ Miami Dolphins 23,3,20,2,15,1,5,0,0
San Francisco,10/11/2020,5.0,Land Clark,Miami Dolphins 43 @ San Francisco 49ers 17,7,69,2,24,4,35,1,10
N.Y. Jets,10/18/2020,6.0,Bill Vinovich,New York Jets 0 @ Miami Dolphins 24,5,25,2,10,1,5,2,10
LA Rams,11/01/2020,8.0,John Hussey,Los Angeles Rams 17 @ Miami Dolphins 28,3,30,1,10,2,20,0,0
Arizona,11/08/2020,9.0,Carl Cheffers,Miami Dolphins 34 @ Arizona Cardinals 31,7,75,3,26,3,42,1,7
LA Chargers,11/15/2020,10.0,Jerome Boger,Los Angeles Chargers 21 @ Miami Dolphins 29,3,15,3,15,0,0,0,0
Denver,11/22/2020,11.0,Land Clark,Miami Dolphins 13 @ Denver Broncos 20,5,50,3,25,2,25,0,0
N.Y. Jets,11/29/2020,12.0,Adrian Hill,Miami Dolphins 20 @ New York Jets 3,3,20,3,20,0,0,0,0
Cincinnati,12/06/2020,13.0,Ron Torbert,Cincinnati Bengals 7 @ Miami Dolphins 19,8,54,1,5,4,30,3,19
Kansas City,12/13/2020,14.0,Clay Martin,Kansas City Chiefs 33 @ Miami Dolphins 27,3,35,1,5,2,30,0,0
New England,12/20/2020,15.0,Brad Allen,New England Patriots 12 @ Miami Dolphins 22,7,40,2,15,4,20,1,5
Las Vegas,12/26/2020,16.0,Tony Corrente,Miami Dolphins 26 @ Las Vegas Raiders 25,5,76,1,10,3,59,1,7
Buffalo,01/03/2021,17.0,Bill Vinovich,Miami Dolphins 26 @ Buffalo Bills 56,2,20,1,5,1,15,0,0
Totals,,,,,74,635,31,240,34,337,9,58
