Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Rams,09/12/2016,1.0,Bill Vinovich,Los Angeles Rams 0 @ San Francisco 49ers 28,2,10,2,10,0,0,0,0
Carolina,09/18/2016,2.0,John Parry,San Francisco 49ers 27 @ Carolina Panthers 46,6,50,2,20,4,30,0,0
Seattle,09/25/2016,3.0,Jeff Triplette,San Francisco 49ers 18 @ Seattle Seahawks 37,4,35,1,5,2,20,1,10
Dallas,10/02/2016,4.0,Terry McAulay,Dallas Cowboys 24 @ San Francisco 49ers 17,5,32,1,5,4,27,0,0
Arizona,10/06/2016,5.0,Carl Cheffers,Arizona Cardinals 33 @ San Francisco 49ers 21,4,34,1,15,1,5,2,14
Buffalo,10/16/2016,6.0,Gene Steratore,San Francisco 49ers 16 @ Buffalo Bills 45,6,52,2,15,3,32,1,5
Tampa Bay,10/23/2016,7.0,Pete Morelli,Tampa Bay Buccaneers 34 @ San Francisco 49ers 17,4,31,2,10,2,21,0,0
New Orleans,11/06/2016,9.0,Jerome Boger,New Orleans Saints 41 @ San Francisco 49ers 23,9,78,4,38,3,15,2,25
Arizona,11/13/2016,10.0,Brad Allen,San Francisco 49ers 20 @ Arizona Cardinals 23,9,100,3,25,6,75,0,0
New England,11/20/2016,11.0,Jeff Triplette,New England Patriots 30 @ San Francisco 49ers 17,10,68,2,10,7,43,1,15
Miami,11/27/2016,12.0,Ron Torbert,San Francisco 49ers 24 @ Miami Dolphins 31,7,65,6,60,1,5,0,0
Chicago,12/04/2016,13.0,Pete Morelli,San Francisco 49ers 6 @ Chicago Bears 26,11,106,4,35,2,16,5,55
N.Y. Jets,12/11/2016,14.0,Craig Wrolstad,New York Jets 23 @ San Francisco 49ers 17,3,25,3,25,0,0,0,0
Atlanta,12/18/2016,15.0,Gene Steratore,San Francisco 49ers 13 @ Atlanta Falcons 41,4,20,1,5,3,15,0,0
LA Rams,12/24/2016,16.0,Walt Anderson,San Francisco 49ers 22 @ Los Angeles Rams 21,11,100,7,54,2,31,2,15
Seattle,01/01/2017,17.0,Tony Corrente,Seattle Seahawks 25 @ San Francisco 49ers 23,4,25,3,20,0,0,1,5
Totals,,,,,99,831,44,352,40,335,15,144
