Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/11/2022,1,Brad Allen,Philadelphia Eagles 38 @ Detroit Lions 35,10,61,7,40,3,21,0,0
Minnesota,09/19/2022,2,Scott Novak,Minnesota Vikings 7 @ Philadelphia Eagles 24,8,60,7,45,1,15,0,0
Washington,09/25/2022,3,Ron Torbert,Philadelphia Eagles 24 @ Washington Commanders 8,5,52,0,0,3,25,2,27
Jacksonville,10/02/2022,4,Shawn Hochuli,Jacksonville Jaguars 21 @ Philadelphia Eagles 29,3,20,2,15,1,5,0,0
Arizona,10/09/2022,5,Tra Blake,Philadelphia Eagles 20 @ Arizona Cardinals 17,3,30,3,30,0,0,0,0
Dallas,10/16/2022,6,John Hussey,Dallas Cowboys 17 @ Philadelphia Eagles 26,2,10,1,5,1,5,0,0
Pittsburgh,10/30/2022,8,Clete Blakeman,Pittsburgh Steelers 13 @ Philadelphia Eagles 35,8,60,4,35,3,24,1,1
Houston,11/03/2022,9,Craig Wrolstad,Philadelphia Eagles 29 @ Houston Texans 17,4,31,1,5,2,18,1,8
Washington,11/14/2022,10,Alex Kemp,Washington Commanders 32 @ Philadelphia Eagles 21,7,75,2,20,3,35,2,20
Indianapolis,11/20/2022,11,Land Clark,Philadelphia Eagles 17 @ Indianapolis Colts 16,7,55,5,45,1,5,1,5
Green Bay,11/27/2022,12,Shawn Smith,Green Bay Packers 33 @ Philadelphia Eagles 40,3,25,1,5,2,20,0,0
Tennessee,12/04/2022,13,Adrian Hill,Tennessee Titans 10 @ Philadelphia Eagles 35,12,80,10,60,2,20,0,0
N.Y. Giants,12/11/2022,14,Clete Blakeman,Philadelphia Eagles 48 @ New York Giants 22,2,9,0,0,1,1,1,8
Chicago,12/18/2022,15,Brad Rogers,Philadelphia Eagles 25 @ Chicago Bears 20,2,25,1,10,0,0,1,15
Dallas,12/24/2022,16,Alex Kemp,Philadelphia Eagles 34 @ Dallas Cowboys 40,2,10,1,5,1,5,0,0
New Orleans,01/01/2023,17,Jerome Boger,New Orleans Saints 20 @ Philadelphia Eagles 10,8,49,6,35,1,5,1,9
N.Y. Giants,01/08/2023,18,Carl Cheffers,New York Giants 16 @ Philadelphia Eagles 22,4,30,1,5,3,25,0,0
N.Y. Giants,01/21/2023,Divisional Playoffs,Clete Blakeman,New York Giants 7 @ Philadelphia Eagles 38,5,25,4,20,0,0,1,5
San Francisco,01/29/2023,Conference Championships,John Hussey,San Francisco 49ers 7 @ Philadelphia Eagles 31,4,34,1,5,1,5,2,24
Kansas City,02/12/2023,Super Bowl,Carl Cheffers,Kansas City Chiefs 38 @ Philadelphia Eagles 35,6,33,3,19,3,14,0,0
Totals,,,,,105,774,60,404,32,248,13,122
