Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/11/2017,1,Gene Steratore,New Orleans Saints 19 @ Minnesota Vikings 29,6,52,2,15,4,37,0,0
New England,09/17/2017,2,Craig Wrolstad,New England Patriots 36 @ New Orleans Saints 20,5,35,3,25,2,10,0,0
Carolina,09/24/2017,3,Bill Vinovich,New Orleans Saints 34 @ Carolina Panthers 13,1,10,1,10,0,0,0,0
Miami,10/01/2017,4,Ed Hochuli,New Orleans Saints 20 @ Miami Dolphins 0,8,71,4,35,1,5,3,31
Detroit,10/15/2017,6,Jeff Triplette,Detroit Lions 38 @ New Orleans Saints 52,13,118,4,26,4,64,5,28
Green Bay,10/22/2017,7,Jerome Boger,New Orleans Saints 26 @ Green Bay Packers 17,7,80,2,15,5,65,0,0
Chicago,10/29/2017,8,Carl Cheffers,Chicago Bears 12 @ New Orleans Saints 20,7,51,3,20,2,7,2,24
Tampa Bay,11/05/2017,9,Bill Vinovich,Tampa Bay Buccaneers 10 @ New Orleans Saints 30,4,28,0,0,3,23,1,5
Buffalo,11/12/2017,10,Terry McAulay,New Orleans Saints 47 @ Buffalo Bills 10,4,41,2,20,1,15,1,6
Washington,11/19/2017,11,Walt Coleman,Washington Redskins 31 @ New Orleans Saints 34,7,54,4,30,3,24,0,0
LA Rams,11/26/2017,12,John Parry,New Orleans Saints 20 @ Los Angeles Rams 26,7,112,3,29,4,83,0,0
Carolina,12/03/2017,13,John Hussey,Carolina Panthers 21 @ New Orleans Saints 31,7,68,1,12,4,41,2,15
Atlanta,12/07/2017,14,Clete Blakeman,New Orleans Saints 17 @ Atlanta Falcons 20,11,87,0,0,9,75,2,12
N.Y. Jets,12/17/2017,15,Ron Torbert,New York Jets 19 @ New Orleans Saints 31,8,92,3,25,4,57,1,10
Atlanta,12/24/2017,16,Pete Morelli,Atlanta Falcons 13 @ New Orleans Saints 23,3,30,3,30,0,0,0,0
Tampa Bay,12/31/2017,17,Walt Anderson,New Orleans Saints 24 @ Tampa Bay Buccaneers 31,7,38,2,10,3,15,2,13
Carolina,01/07/2018,Wildcard Weekend,Tony Corrente,Carolina Panthers 26 @ New Orleans Saints 31,7,96,2,27,3,49,2,20
Minnesota,01/14/2018,Divisional Playoffs,Gene Steratore,New Orleans Saints 24 @ Minnesota Vikings 29,7,97,2,20,5,77,0,0
Totals,,,,,119,1160,41,349,57,647,21,164
