Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/08/2019,1.0,Scott Novak,Detroit Lions 27 @ Arizona Cardinals 27,7,35,4,20,3,15,0,0
Baltimore,09/15/2019,2.0,Ron Torbert,Arizona Cardinals 17 @ Baltimore Ravens 23,8,70,3,11,2,19,3,40
Carolina,09/22/2019,3.0,Craig Wrolstad,Carolina Panthers 38 @ Arizona Cardinals 20,7,52,2,14,4,28,1,10
Seattle,09/29/2019,4.0,Shawn Smith,Seattle Seahawks 27 @ Arizona Cardinals 10,7,44,4,30,2,9,1,5
Cincinnati,10/06/2019,5.0,John Hussey,Arizona Cardinals 26 @ Cincinnati Bengals 23,12,96,6,45,3,26,3,25
Atlanta,10/13/2019,6.0,Carl Cheffers,Atlanta Falcons 33 @ Arizona Cardinals 34,8,57,2,17,5,35,1,5
N.Y. Giants,10/20/2019,7.0,Adrian Hill,Arizona Cardinals 27 @ New York Giants 21,10,85,3,25,4,30,3,30
New Orleans,10/27/2019,8.0,Clay Martin,Arizona Cardinals 9 @ New Orleans Saints 31,5,35,1,10,3,15,1,10
San Francisco,10/31/2019,9.0,Brad Rogers,San Francisco 49ers 28 @ Arizona Cardinals 25,9,65,5,35,2,10,2,20
Tampa Bay,11/10/2019,10.0,Craig Wrolstad,Arizona Cardinals 27 @ Tampa Bay Buccaneers 30,11,87,4,25,4,46,3,16
San Francisco,11/17/2019,11.0,Walt Anderson,Arizona Cardinals 26 @ San Francisco 49ers 36,10,104,3,20,7,84,0,0
LA Rams,12/01/2019,13.0,Alex Kemp,Los Angeles Rams 34 @ Arizona Cardinals 7,2,7,1,5,1,2,0,0
Pittsburgh,12/08/2019,14.0,Ron Torbert,Pittsburgh Steelers 23 @ Arizona Cardinals 17,7,75,1,5,4,55,2,15
Cleveland,12/15/2019,15.0,Brad Allen,Cleveland Browns 24 @ Arizona Cardinals 38,5,34,1,5,3,19,1,10
Seattle,12/22/2019,16.0,Brad Rogers,Arizona Cardinals 27 @ Seattle Seahawks 13,5,47,1,2,2,20,2,25
LA Rams,12/29/2019,17.0,Jerome Boger,Arizona Cardinals 24 @ Los Angeles Rams 31,8,63,4,35,4,28,0,0
Totals,,,,,121,956,45,304,53,441,23,211
