Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/12/2022,1.0,Clete Blakeman,Denver Broncos 16 @ Seattle Seahawks 17,12,106,5,25,7,81,0,0
Houston,09/18/2022,2.0,Carl Cheffers,Houston Texans 9 @ Denver Broncos 16,13,100,7,65,3,15,3,20
San Francisco,09/25/2022,3.0,Shawn Hochuli,San Francisco 49ers 10 @ Denver Broncos 11,5,30,2,15,1,5,2,10
Las Vegas,10/02/2022,4.0,Land Clark,Denver Broncos 23 @ Las Vegas Raiders 32,7,50,5,40,2,10,0,0
Indianapolis,10/06/2022,5.0,Brad Rogers,Indianapolis Colts 12 @ Denver Broncos 9,7,49,4,25,3,24,0,0
LA Chargers,10/17/2022,6.0,Ron Torbert,Denver Broncos 16 @ Los Angeles Chargers 19,10,151,2,15,8,136,0,0
N.Y. Jets,10/23/2022,7.0,Bill Vinovich,New York Jets 16 @ Denver Broncos 9,4,34,2,10,2,24,0,0
Jacksonville,10/30/2022,8.0,Adrian Hill,Denver Broncos 21 @ Jacksonville Jaguars 17,12,81,3,20,7,51,2,10
Tennessee,11/13/2022,10.0,Scott Novak,Denver Broncos 10 @ Tennessee Titans 17,8,50,5,30,2,10,1,10
Las Vegas,11/20/2022,11.0,Shawn Smith,Las Vegas Raiders 22 @ Denver Broncos 16,5,45,2,20,3,25,0,0
Carolina,11/27/2022,12.0,Clay Martin,Denver Broncos 10 @ Carolina Panthers 23,4,44,2,20,0,0,2,24
Baltimore,12/04/2022,13.0,Alex Kemp,Denver Broncos 9 @ Baltimore Ravens 10,4,48,1,5,3,43,0,0
Kansas City,12/11/2022,14.0,Craig Wrolstad,Kansas City Chiefs 34 @ Denver Broncos 28,6,38,4,30,2,8,0,0
Arizona,12/18/2022,15.0,Jerome Boger,Arizona Cardinals 15 @ Denver Broncos 24,4,31,1,10,2,17,1,4
LA Rams,12/25/2022,16.0,Ron Torbert,Denver Broncos 14 @ Los Angeles Rams 51,6,55,3,30,3,25,0,0
Kansas City,01/01/2023,17.0,Tra Blake,Denver Broncos 24 @ Kansas City Chiefs 27,3,23,2,18,1,5,0,0
LA Chargers,01/08/2023,18.0,Shawn Hochuli,Los Angeles Chargers 28 @ Denver Broncos 31,3,36,1,6,1,15,1,15
Totals,,,,,113,971,51,384,50,494,12,93
