Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Buffalo,09/10/2017,1.0,John Hussey,New York Jets 12 @ Buffalo Bills 21,5,62,2,20,3,42,0,0
Oakland,09/17/2017,2.0,Jeff Triplette,New York Jets 20 @ Oakland Raiders 45,5,47,2,10,3,37,0,0
Miami,09/24/2017,3.0,Terry McAulay,Miami Dolphins 6 @ New York Jets 20,10,94,5,45,4,39,1,10
Jacksonville,10/01/2017,4.0,Gene Steratore,Jacksonville Jaguars 20 @ New York Jets 23,10,70,6,40,4,30,0,0
Cleveland,10/08/2017,5.0,Walt Anderson,New York Jets 17 @ Cleveland Browns 14,9,80,3,20,4,30,2,30
New England,10/15/2017,6.0,Tony Corrente,New England Patriots 24 @ New York Jets 17,6,69,1,10,4,49,1,10
Miami,10/22/2017,7.0,Walt Coleman,New York Jets 28 @ Miami Dolphins 31,12,124,6,53,6,71,0,0
Atlanta,10/29/2017,8.0,Craig Wrolstad,Atlanta Falcons 25 @ New York Jets 20,6,50,4,30,2,20,0,0
Buffalo,11/02/2017,9.0,Jerome Boger,Buffalo Bills 21 @ New York Jets 34,10,66,4,30,6,36,0,0
Tampa Bay,11/12/2017,10.0,Brad Allen,New York Jets 10 @ Tampa Bay Buccaneers 15,8,77,4,35,3,33,1,9
Carolina,11/26/2017,12.0,Carl Cheffers,Carolina Panthers 35 @ New York Jets 27,7,68,3,31,4,37,0,0
Kansas City,12/03/2017,13.0,John Parry,Kansas City Chiefs 31 @ New York Jets 38,5,40,3,20,1,5,1,15
Denver,12/10/2017,14.0,Tony Corrente,New York Jets 0 @ Denver Broncos 23,4,20,1,5,3,15,0,0
New Orleans,12/17/2017,15.0,Ron Torbert,New York Jets 19 @ New Orleans Saints 31,8,50,3,15,4,27,1,8
LA Chargers,12/24/2017,16.0,Clete Blakeman,Los Angeles Chargers 14 @ New York Jets 7,5,34,2,15,2,9,1,10
New England,12/31/2017,17.0,Brad Allen,New York Jets 6 @ New England Patriots 26,9,84,1,5,6,64,2,15
Totals,,,,,119,1035,50,384,59,544,10,107
