Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/08/2013,1.0,Jerome Boger,Tennessee Titans 16 @ Pittsburgh Steelers 9,4,47,0,0,2,29,2,18
Cincinnati,09/16/2013,2.0,Mike Carey,Pittsburgh Steelers 10 @ Cincinnati Bengals 20,3,29,1,10,2,19,0,0
Chicago,09/22/2013,3.0,Pete Morelli,Chicago Bears 40 @ Pittsburgh Steelers 23,6,59,2,25,2,9,2,25
Minnesota,09/29/2013,4.0,Clete Blakeman,Pittsburgh Steelers 27 @ Minnesota Vikings 34,4,50,1,10,2,30,1,10
N.Y. Jets,10/13/2013,6.0,Terry McAulay,Pittsburgh Steelers 19 @ New York Jets 6,7,49,5,34,0,0,2,15
Baltimore,10/20/2013,7.0,Bill Leavy,Baltimore Ravens 16 @ Pittsburgh Steelers 19,7,50,4,35,3,15,0,0
Oakland,10/27/2013,8.0,John Parry,Pittsburgh Steelers 18 @ Oakland Raiders 21,3,12,2,10,0,0,1,2
New England,11/03/2013,9.0,Walt Coleman,Pittsburgh Steelers 31 @ New England Patriots 55,8,96,3,26,5,70,0,0
Buffalo,11/10/2013,10.0,Scott Green,Buffalo Bills 10 @ Pittsburgh Steelers 23,6,42,0,0,3,12,3,30
Detroit,11/17/2013,11.0,Walt Anderson,Detroit Lions 27 @ Pittsburgh Steelers 37,4,23,3,20,1,3,0,0
Cleveland,11/24/2013,12.0,Terry McAulay,Pittsburgh Steelers 27 @ Cleveland Browns 11,2,8,1,5,0,0,1,3
Baltimore,11/28/2013,13.0,Clete Blakeman,Pittsburgh Steelers 20 @ Baltimore Ravens 22,4,51,2,20,1,26,1,5
Miami,12/08/2013,14.0,John Parry,Miami Dolphins 34 @ Pittsburgh Steelers 28,5,34,3,25,1,4,1,5
Cincinnati,12/15/2013,15.0,Ed Hochuli,Cincinnati Bengals 20 @ Pittsburgh Steelers 30,4,25,2,15,1,5,1,5
Green Bay,12/22/2013,16.0,Carl Cheffers,Pittsburgh Steelers 38 @ Green Bay Packers 31,7,58,3,25,2,20,2,13
Cleveland,12/29/2013,17.0,Mike Carey,Cleveland Browns 7 @ Pittsburgh Steelers 20,2,15,1,10,1,5,0,0
Totals,,,,,76,648,33,270,26,247,17,131
