Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/10/2023,1.0,Alan Eck,Arizona Cardinals 16 @ Washington Commanders 20,8,69,4,40,1,5,3,24
Denver,09/17/2023,2.0,Brad Rogers,Washington Commanders 35 @ Denver Broncos 33,8,71,4,35,4,36,0,0
Buffalo,09/24/2023,3.0,Land Clark,Buffalo Bills 37 @ Washington Commanders 3,2,15,1,5,0,0,1,10
Philadelphia,10/01/2023,4.0,Ron Torbert,Washington Commanders 31 @ Philadelphia Eagles 34,7,41,3,15,4,26,0,0
Chicago,10/05/2023,5.0,Scott Novak,Chicago Bears 40 @ Washington Commanders 20,1,5,1,5,0,0,0,0
Atlanta,10/15/2023,6.0,Clete Blakeman,Washington Commanders 24 @ Atlanta Falcons 16,6,40,1,10,5,30,0,0
N.Y. Giants,10/22/2023,7.0,John Hussey,Washington Commanders 7 @ New York Giants 14,10,75,8,60,1,5,1,10
Philadelphia,10/29/2023,8.0,Carl Cheffers,Philadelphia Eagles 38 @ Washington Commanders 31,7,79,4,38,2,36,1,5
New England,11/05/2023,9.0,Adrian Hill,Washington Commanders 20 @ New England Patriots 17,4,30,1,5,1,15,2,10
Seattle,11/12/2023,10.0,Alex Kemp,Washington Commanders 26 @ Seattle Seahawks 29,6,39,1,4,5,35,0,0
N.Y. Giants,11/19/2023,11.0,Brad Allen,New York Giants 31 @ Washington Commanders 19,1,5,1,5,0,0,0,0
Dallas,11/23/2023,12.0,Bill Vinovich,Washington Commanders 10 @ Dallas Cowboys 45,4,25,2,15,2,10,0,0
Miami,12/03/2023,13.0,Tra Blake,Miami Dolphins 45 @ Washington Commanders 15,3,31,0,0,1,16,2,15
LA Rams,12/17/2023,15.0,Alan Eck,Washington Commanders 20 @ Los Angeles Rams 28,3,28,2,20,1,8,0,0
N.Y. Jets,12/24/2023,16.0,Clay Martin,Washington Commanders 28 @ New York Jets 30,8,68,2,10,2,37,4,21
San Francisco,12/31/2023,17.0,Ron Torbert,San Francisco 49ers 27 @ Washington Commanders 10,5,40,3,20,2,20,0,0
Dallas,01/07/2024,18.0,Shawn Smith,Dallas Cowboys 38 @ Washington Commanders 10,4,39,2,9,2,30,0,0
Totals,,,,,87,700,40,296,33,309,14,95
