Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/09/2018,1.0,Walt Anderson,Dallas Cowboys 8 @ Carolina Panthers 16,9,80,6,60,3,20,0,0
Atlanta,09/16/2018,2.0,Bill Vinovich,Carolina Panthers 24 @ Atlanta Falcons 31,7,49,5,30,2,19,0,0
Cincinnati,09/23/2018,3.0,John Parry,Cincinnati Bengals 21 @ Carolina Panthers 31,3,17,1,15,2,2,0,0
N.Y. Giants,10/07/2018,5.0,Jerome Boger,New York Giants 31 @ Carolina Panthers 33,4,22,4,22,0,0,0,0
Washington,10/14/2018,6.0,Clay Martin,Carolina Panthers 17 @ Washington Redskins 23,8,55,0,0,4,30,4,25
Philadelphia,10/21/2018,7.0,Clete Blakeman,Carolina Panthers 21 @ Philadelphia Eagles 17,5,78,2,20,1,48,2,10
Baltimore,10/28/2018,8.0,Pete Morelli,Baltimore Ravens 21 @ Carolina Panthers 36,4,30,1,5,2,20,1,5
Tampa Bay,11/04/2018,9.0,Tony Corrente,Tampa Bay Buccaneers 28 @ Carolina Panthers 42,9,84,5,39,4,45,0,0
Pittsburgh,11/08/2018,10.0,Walt Coleman,Carolina Panthers 21 @ Pittsburgh Steelers 52,5,42,1,5,2,22,2,15
Detroit,11/18/2018,11.0,Clay Martin,Carolina Panthers 19 @ Detroit Lions 20,2,15,1,5,0,0,1,10
Seattle,11/25/2018,12.0,Shawn Smith,Seattle Seahawks 30 @ Carolina Panthers 27,3,30,1,10,2,20,0,0
Tampa Bay,12/02/2018,13.0,Carl Cheffers,Carolina Panthers 17 @ Tampa Bay Buccaneers 24,7,104,3,25,2,64,2,15
Cleveland,12/09/2018,14.0,Walt Anderson,Carolina Panthers 20 @ Cleveland Browns 26,10,68,6,50,2,8,2,10
New Orleans,12/17/2018,15.0,Tony Corrente,New Orleans Saints 12 @ Carolina Panthers 9,4,48,2,15,1,18,1,15
Atlanta,12/23/2018,16.0,Pete Morelli,Atlanta Falcons 24 @ Carolina Panthers 10,10,86,7,55,2,20,1,11
New Orleans,12/30/2018,17.0,Bill Vinovich,Carolina Panthers 33 @ New Orleans Saints 14,2,10,1,5,1,5,0,0
Totals,,,,,92,818,46,361,30,341,16,116
