Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/12/2021,1.0,Clay Martin,New York Jets 14 @ Carolina Panthers 19,6,38,2,15,2,13,2,10
New Orleans,09/19/2021,2.0,Ron Torbert,New Orleans Saints 7 @ Carolina Panthers 26,5,49,2,15,2,29,1,5
Houston,09/23/2021,3.0,Alex Kemp,Carolina Panthers 24 @ Houston Texans 9,8,64,2,15,5,44,1,5
Dallas,10/03/2021,4.0,Jerome Boger,Carolina Panthers 28 @ Dallas Cowboys 36,6,32,3,20,2,11,1,1
Philadelphia,10/10/2021,5.0,Shawn Hochuli,Philadelphia Eagles 21 @ Carolina Panthers 18,9,69,5,40,2,14,2,15
Minnesota,10/17/2021,6.0,Craig Wrolstad,Minnesota Vikings 34 @ Carolina Panthers 28,6,28,4,25,2,3,0,0
N.Y. Giants,10/24/2021,7.0,Carl Cheffers,Carolina Panthers 3 @ New York Giants 25,7,37,4,24,3,13,0,0
Atlanta,10/31/2021,8.0,Brad Allen,Carolina Panthers 19 @ Atlanta Falcons 13,8,76,4,25,4,51,0,0
New England,11/07/2021,9.0,Clete Blakeman,New England Patriots 24 @ Carolina Panthers 6,10,83,5,50,2,18,3,15
Arizona,11/14/2021,10.0,Adrian Hill,Carolina Panthers 34 @ Arizona Cardinals 10,9,115,5,50,3,55,1,10
Washington,11/21/2021,11.0,Bill Vinovich,Washington Football Team 27 @ Carolina Panthers 21,7,65,3,25,3,35,1,5
Miami,11/28/2021,12.0,John Hussey,Carolina Panthers 10 @ Miami Dolphins 33,7,61,5,31,2,30,0,0
Atlanta,12/12/2021,14.0,Shawn Smith,Atlanta Falcons 29 @ Carolina Panthers 21,6,45,3,15,2,20,1,10
Buffalo,12/19/2021,15.0,Clete Blakeman,Carolina Panthers 14 @ Buffalo Bills 31,5,55,0,0,5,55,0,0
Tampa Bay,12/26/2021,16.0,Brad Allen,Tampa Bay Buccaneers 32 @ Carolina Panthers 6,6,32,0,0,3,15,3,17
New Orleans,01/02/2022,17.0,Jerome Boger,Carolina Panthers 10 @ New Orleans Saints 18,1,5,0,0,0,0,1,5
Tampa Bay,01/09/2022,18.0,Tony Corrente,Carolina Panthers 17 @ Tampa Bay Buccaneers 41,1,10,1,10,0,0,0,0
Totals,,,,,107,864,48,360,42,406,17,98
