Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/08/2019,1,Brad Allen,Tennessee Titans 43 @ Cleveland Browns 13,6,54,2,20,2,21,2,13
Indianapolis,09/15/2019,2,Clete Blakeman,Indianapolis Colts 19 @ Tennessee Titans 17,5,75,2,15,3,60,0,0
Jacksonville,09/19/2019,3,Shawn Hochuli,Tennessee Titans 7 @ Jacksonville Jaguars 20,9,101,7,60,2,41,0,0
Atlanta,09/29/2019,4,John Hussey,Tennessee Titans 24 @ Atlanta Falcons 10,5,77,2,15,3,62,0,0
Buffalo,10/06/2019,5,Brad Rogers,Buffalo Bills 14 @ Tennessee Titans 7,8,60,7,45,1,15,0,0
Denver,10/13/2019,6,Alex Kemp,Tennessee Titans 0 @ Denver Broncos 16,6,40,6,40,0,0,0,0
LA Chargers,10/20/2019,7,Bill Vinovich,Los Angeles Chargers 20 @ Tennessee Titans 23,7,54,3,20,3,24,1,10
Tampa Bay,10/27/2019,8,Adrian Hill,Tampa Bay Buccaneers 23 @ Tennessee Titans 27,6,77,3,20,2,47,1,10
Carolina,11/03/2019,9,Ron Torbert,Tennessee Titans 20 @ Carolina Panthers 30,11,99,6,58,3,16,2,25
Kansas City,11/10/2019,10,Tony Corrente,Kansas City Chiefs 32 @ Tennessee Titans 35,8,64,4,29,2,14,2,21
Jacksonville,11/24/2019,12,Shawn Smith,Jacksonville Jaguars 20 @ Tennessee Titans 42,6,54,3,29,3,25,0,0
Indianapolis,12/01/2019,13,Carl Cheffers,Tennessee Titans 31 @ Indianapolis Colts 17,3,33,1,10,1,15,1,8
Oakland,12/08/2019,14,Brad Allen,Tennessee Titans 42 @ Oakland Raiders 21,4,21,1,10,3,11,0,0
Houston,12/15/2019,15,Bill Vinovich,Houston Texans 24 @ Tennessee Titans 21,4,30,2,10,2,20,0,0
New Orleans,12/22/2019,16,Jerome Boger,New Orleans Saints 38 @ Tennessee Titans 28,6,56,3,20,2,28,1,8
Houston,12/29/2019,17,Clete Blakeman,Tennessee Titans 35 @ Houston Texans 14,5,37,2,15,0,0,3,22
New England,01/04/2020,Wildcard Weekend,John Hussey,Tennessee Titans 20 @ New England Patriots 13,5,25,2,10,1,5,2,10
Baltimore,01/11/2020,Divisional Playoffs,Bill Vinovich,Tennessee Titans 28 @ Baltimore Ravens 12,5,20,2,10,2,10,1,0
Kansas City,01/19/2020,Conference Championships,Tony Corrente,Tennessee Titans 24 @ Kansas City Chiefs 35,8,85,4,29,4,56,0,0
Totals,,,,,117,1062,62,465,39,470,16,127
