Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/13/2009,1.0,Ron Winter,Chicago Bears 15 @ Green Bay Packers 21,3,25,2,10,1,15,0,0
Pittsburgh,09/20/2009,2.0,Scott Green,Pittsburgh Steelers 14 @ Chicago Bears 17,10,80,4,30,4,35,2,15
Seattle,09/27/2009,3.0,Don Carey,Chicago Bears 25 @ Seattle Seahawks 19,6,60,4,30,2,30,0,0
Detroit,10/04/2009,4.0,Walt Coleman,Detroit Lions 24 @ Chicago Bears 48,3,36,0,0,2,31,1,5
Atlanta,10/18/2009,6.0,Terry McAulay,Chicago Bears 14 @ Atlanta Falcons 21,9,65,5,40,2,10,2,15
Cincinnati,10/25/2009,7.0,Walt Anderson,Chicago Bears 10 @ Cincinnati Bengals 45,6,44,3,20,2,19,1,5
Cleveland,11/01/2009,8.0,Al Riveron,Cleveland Browns 6 @ Chicago Bears 30,5,35,2,10,0,0,3,25
Arizona,11/08/2009,9.0,Ed Hochuli,Arizona Cardinals 41 @ Chicago Bears 21,9,89,5,37,2,34,2,18
San Francisco,11/12/2009,10.0,Ron Winter,Chicago Bears 6 @ San Francisco 49ers 10,10,75,5,45,3,15,2,15
Philadelphia,11/22/2009,11.0,Tony Corrente,Philadelphia Eagles 24 @ Chicago Bears 20,7,64,4,35,2,19,1,10
Minnesota,11/29/2009,12.0,Walt Coleman,Chicago Bears 10 @ Minnesota Vikings 36,6,44,1,5,5,39,0,0
St. Louis,12/06/2009,13.0,Pete Morelli,St. Louis Rams 9 @ Chicago Bears 17,4,35,1,5,2,20,1,10
Green Bay,12/13/2009,14.0,Mike Carey,Green Bay Packers 21 @ Chicago Bears 14,13,109,7,55,3,24,3,30
Baltimore,12/20/2009,15.0,Bill Leavy,Chicago Bears 7 @ Baltimore Ravens 31,1,9,0,0,0,0,1,9
Minnesota,12/28/2009,16.0,Gene Steratore,Minnesota Vikings 30 @ Chicago Bears 36,3,31,2,10,1,21,0,0
Detroit,01/03/2010,17.0,Jerome Boger,Chicago Bears 37 @ Detroit Lions 23,5,35,3,20,1,5,1,10
Totals,,,,,100,836,48,352,32,317,20,167
