Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/11/2016,1.0,Walt Coleman,Minnesota Vikings 25 @ Tennessee Titans 16,2,10,2,10,0,0,0,0
Detroit,09/18/2016,2.0,Brad Allen,Tennessee Titans 16 @ Detroit Lions 15,12,83,2,25,6,34,4,24
Oakland,09/25/2016,3.0,Tony Corrente,Oakland Raiders 17 @ Tennessee Titans 10,8,70,5,50,0,0,3,20
Houston,10/02/2016,4.0,Clete Blakeman,Tennessee Titans 20 @ Houston Texans 27,11,93,7,50,2,28,2,15
Miami,10/09/2016,5.0,Craig Wrolstad,Tennessee Titans 30 @ Miami Dolphins 17,5,40,4,34,1,6,0,0
Cleveland,10/16/2016,6.0,Carl Cheffers,Cleveland Browns 26 @ Tennessee Titans 28,7,96,4,35,2,46,1,15
Indianapolis,10/23/2016,7.0,Jerome Boger,Indianapolis Colts 34 @ Tennessee Titans 26,6,38,2,10,3,23,1,5
Jacksonville,10/27/2016,8.0,John Hussey,Jacksonville Jaguars 22 @ Tennessee Titans 36,7,54,5,44,2,10,0,0
San Diego,11/06/2016,9.0,Brad Allen,Tennessee Titans 35 @ San Diego Chargers 43,8,57,1,5,5,27,2,25
Green Bay,11/13/2016,10.0,Jeff Triplette,Green Bay Packers 25 @ Tennessee Titans 47,7,65,3,35,3,20,1,10
Indianapolis,11/20/2016,11.0,Walt Anderson,Tennessee Titans 17 @ Indianapolis Colts 24,11,109,6,55,3,43,2,11
Chicago,11/27/2016,12.0,Ed Hochuli,Tennessee Titans 27 @ Chicago Bears 21,6,118,4,40,2,78,0,0
Denver,12/11/2016,14.0,John Parry,Denver Broncos 10 @ Tennessee Titans 13,5,55,4,40,0,0,1,15
Kansas City,12/18/2016,15.0,John Hussey,Tennessee Titans 19 @ Kansas City Chiefs 17,2,25,1,10,1,15,0,0
Jacksonville,12/24/2016,16.0,Pete Morelli,Tennessee Titans 17 @ Jacksonville Jaguars 38,6,49,3,19,3,30,0,0
Houston,01/01/2017,17.0,Bill Vinovich,Houston Texans 17 @ Tennessee Titans 24,7,50,3,20,3,25,1,5
Totals,,,,,110,1012,56,482,36,385,18,145
