Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Buffalo,09/12/2010,1.0,Clete Blakeman,Miami Dolphins 15 @ Buffalo Bills 10,3,15,3,15,0,0,0,0
Minnesota,09/19/2010,2.0,Mike Carey,Miami Dolphins 14 @ Minnesota Vikings 10,2,15,1,10,1,5,0,0
N.Y. Jets,09/26/2010,3.0,Jerome Boger,New York Jets 31 @ Miami Dolphins 23,6,52,4,35,2,17,0,0
New England,10/04/2010,4.0,Walt Coleman,New England Patriots 41 @ Miami Dolphins 14,6,40,5,35,1,5,0,0
Green Bay,10/17/2010,6.0,Ed Hochuli,Miami Dolphins 23 @ Green Bay Packers 20,4,30,2,15,1,5,1,10
Pittsburgh,10/24/2010,7.0,Gene Steratore,Pittsburgh Steelers 23 @ Miami Dolphins 22,3,24,1,10,1,4,1,10
Cincinnati,10/31/2010,8.0,Terry McAulay,Miami Dolphins 22 @ Cincinnati Bengals 14,4,42,2,12,2,30,0,0
Baltimore,11/07/2010,9.0,John Parry,Miami Dolphins 10 @ Baltimore Ravens 26,4,23,2,10,0,0,2,13
Tennessee,11/14/2010,10.0,Pete Morelli,Tennessee Titans 17 @ Miami Dolphins 29,4,63,2,15,2,48,0,0
Chicago,11/18/2010,11.0,Bill Leavy,Chicago Bears 16 @ Miami Dolphins 0,5,45,4,40,1,5,0,0
Oakland,11/28/2010,12.0,Walt Anderson,Miami Dolphins 33 @ Oakland Raiders 17,5,35,4,25,1,10,0,0
Cleveland,12/05/2010,13.0,Al Riveron,Cleveland Browns 13 @ Miami Dolphins 10,4,37,3,32,1,5,0,0
N.Y. Jets,12/12/2010,14.0,Ron Winter,Miami Dolphins 10 @ New York Jets 6,5,36,2,15,0,0,3,21
Buffalo,12/19/2010,15.0,Jeff Triplette,Buffalo Bills 17 @ Miami Dolphins 14,4,35,2,10,1,15,1,10
Detroit,12/26/2010,16.0,Tony Corrente,Detroit Lions 34 @ Miami Dolphins 27,8,63,5,45,1,5,2,13
New England,01/02/2011,17.0,Terry McAulay,Miami Dolphins 7 @ New England Patriots 38,5,40,2,15,3,25,0,0
Totals,,,,,72,595,44,339,18,179,10,77
