Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Francisco,09/09/2018,1.0,Clay Martin,San Francisco 49ers 16 @ Minnesota Vikings 24,7,52,2,10,4,37,1,5
Green Bay,09/16/2018,2.0,Tony Corrente,Minnesota Vikings 29 @ Green Bay Packers 29,8,70,3,25,5,45,0,0
Buffalo,09/23/2018,3.0,Alex Kemp,Buffalo Bills 27 @ Minnesota Vikings 6,6,59,0,0,3,33,3,26
LA Rams,09/27/2018,4.0,Brad Allen,Minnesota Vikings 31 @ Los Angeles Rams 38,4,35,2,15,2,20,0,0
Philadelphia,10/07/2018,5.0,Walt Coleman,Minnesota Vikings 23 @ Philadelphia Eagles 21,4,23,1,5,3,18,0,0
Arizona,10/14/2018,6.0,Jerome Boger,Arizona Cardinals 17 @ Minnesota Vikings 27,9,52,5,27,4,25,0,0
N.Y. Jets,10/21/2018,7.0,Shawn Smith,Minnesota Vikings 37 @ New York Jets 17,6,55,5,40,1,15,0,0
New Orleans,10/28/2018,8.0,Craig Wrolstad,New Orleans Saints 30 @ Minnesota Vikings 20,6,54,3,35,2,10,1,9
Detroit,11/04/2018,9.0,Pete Morelli,Detroit Lions 9 @ Minnesota Vikings 24,3,15,2,10,1,5,0,0
Chicago,11/18/2018,11.0,John Parry,Minnesota Vikings 20 @ Chicago Bears 25,4,50,0,0,4,50,0,0
Green Bay,11/25/2018,12.0,Bill Vinovich,Green Bay Packers 17 @ Minnesota Vikings 24,6,55,3,19,2,31,1,5
New England,12/02/2018,13.0,Craig Wrolstad,Minnesota Vikings 10 @ New England Patriots 24,5,55,3,30,2,25,0,0
Seattle,12/10/2018,14.0,Brad Allen,Minnesota Vikings 7 @ Seattle Seahawks 21,4,51,2,15,2,36,0,0
Miami,12/16/2018,15.0,Walt Coleman,Miami Dolphins 17 @ Minnesota Vikings 41,6,45,5,35,0,0,1,10
Detroit,12/23/2018,16.0,Walt Anderson,Minnesota Vikings 27 @ Detroit Lions 9,11,78,7,56,4,22,0,0
Chicago,12/30/2018,17.0,Clete Blakeman,Chicago Bears 24 @ Minnesota Vikings 10,3,30,1,10,2,20,0,0
Totals,,,,,92,779,44,332,41,392,7,55
