Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Rams,09/10/2018,1.0,Ron Torbert,Los Angeles Rams 33 @ Oakland Raiders 13,11,155,8,65,2,87,1,3
Denver,09/16/2018,2.0,John Hussey,Oakland Raiders 19 @ Denver Broncos 20,4,30,3,25,1,5,0,0
Miami,09/23/2018,3.0,Shawn Hochuli,Oakland Raiders 20 @ Miami Dolphins 28,8,38,3,12,1,5,4,21
Cleveland,09/30/2018,4.0,Walt Anderson,Cleveland Browns 42 @ Oakland Raiders 45,6,65,2,10,3,40,1,15
LA Chargers,10/07/2018,5.0,Alex Kemp,Oakland Raiders 10 @ Los Angeles Chargers 26,7,55,4,20,3,35,0,0
Seattle,10/14/2018,6.0,Pete Morelli,Seattle Seahawks 27 @ Oakland Raiders 3,5,38,2,20,2,13,1,5
Indianapolis,10/28/2018,8.0,John Parry,Indianapolis Colts 42 @ Oakland Raiders 28,10,79,4,35,5,39,1,5
San Francisco,11/01/2018,9.0,Carl Cheffers,Oakland Raiders 3 @ San Francisco 49ers 34,6,40,3,25,1,5,2,10
LA Chargers,11/11/2018,10.0,Craig Wrolstad,Los Angeles Chargers 20 @ Oakland Raiders 6,6,55,1,10,3,25,2,20
Arizona,11/18/2018,11.0,Jerome Boger,Oakland Raiders 23 @ Arizona Cardinals 21,4,20,3,15,1,5,0,0
Baltimore,11/25/2018,12.0,Clay Martin,Oakland Raiders 17 @ Baltimore Ravens 34,4,24,3,19,1,5,0,0
Kansas City,12/02/2018,13.0,Shawn Smith,Kansas City Chiefs 40 @ Oakland Raiders 33,8,74,3,25,4,39,1,10
Pittsburgh,12/09/2018,14.0,Ron Torbert,Pittsburgh Steelers 21 @ Oakland Raiders 24,13,130,7,50,4,50,2,30
Cincinnati,12/16/2018,15.0,Alex Kemp,Oakland Raiders 16 @ Cincinnati Bengals 30,8,90,3,15,4,60,1,15
Denver,12/24/2018,16.0,Carl Cheffers,Denver Broncos 14 @ Oakland Raiders 27,6,50,3,25,3,25,0,0
Kansas City,12/30/2018,17.0,Shawn Hochuli,Oakland Raiders 3 @ Kansas City Chiefs 35,4,22,3,20,1,2,0,0
Totals,,,,,110,965,55,391,39,440,16,134
