Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/09/2018,1,Clete Blakeman,Kansas City Chiefs 38 @ Los Angeles Chargers 28,7,45,3,25,3,11,1,9
Buffalo,09/16/2018,2,Clay Martin,Los Angeles Chargers 31 @ Buffalo Bills 20,6,45,2,10,3,20,1,15
LA Rams,09/23/2018,3,John Hussey,Los Angeles Chargers 23 @ Los Angeles Rams 35,4,30,0,0,4,30,0,0
San Francisco,09/30/2018,4,Ron Torbert,San Francisco 49ers 27 @ Los Angeles Chargers 29,5,49,0,0,4,39,1,10
Oakland,10/07/2018,5,Alex Kemp,Oakland Raiders 10 @ Los Angeles Chargers 26,9,82,5,45,3,27,1,10
Cleveland,10/14/2018,6,Brad Allen,Los Angeles Chargers 38 @ Cleveland Browns 14,10,72,5,35,2,10,3,27
Tennessee,10/21/2018,7,Walt Coleman,Tennessee Titans 19 @ Los Angeles Chargers 20,4,31,1,5,1,1,2,25
Seattle,11/04/2018,9,Shawn Hochuli,Los Angeles Chargers 25 @ Seattle Seahawks 17,12,105,2,10,6,64,4,31
Oakland,11/11/2018,10,Craig Wrolstad,Los Angeles Chargers 20 @ Oakland Raiders 6,6,70,3,35,1,15,2,20
Denver,11/18/2018,11,Pete Morelli,Denver Broncos 23 @ Los Angeles Chargers 22,14,120,8,60,5,45,1,15
Arizona,11/25/2018,12,Alex Kemp,Arizona Cardinals 10 @ Los Angeles Chargers 45,4,30,2,20,2,10,0,0
Pittsburgh,12/02/2018,13,Bill Vinovich,Los Angeles Chargers 33 @ Pittsburgh Steelers 30,5,80,1,10,4,70,0,0
Cincinnati,12/09/2018,14,John Hussey,Cincinnati Bengals 21 @ Los Angeles Chargers 26,6,38,1,10,3,15,2,13
Kansas City,12/13/2018,15,Walt Anderson,Los Angeles Chargers 29 @ Kansas City Chiefs 28,7,50,1,10,6,40,0,0
Baltimore,12/22/2018,16,Clete Blakeman,Baltimore Ravens 22 @ Los Angeles Chargers 10,8,69,7,60,1,9,0,0
Denver,12/30/2018,17,John Parry,Los Angeles Chargers 23 @ Denver Broncos 9,6,51,4,36,1,5,1,10
Baltimore,01/06/2019,Wildcard Weekend,Clete Blakeman,Los Angeles Chargers 23 @ Baltimore Ravens 17,5,35,3,20,0,0,2,15
New England,01/13/2019,Divisional Playoffs,Ron Torbert,Los Angeles Chargers 28 @ New England Patriots 41,5,33,3,20,2,13,0,0
Totals,,,,,123,1035,51,411,51,424,21,200
