Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/08/2013,1.0,Ed Hochuli,Tampa Bay Buccaneers 17 @ New York Jets 18,13,102,6,35,5,55,2,12
New Orleans,09/15/2013,2.0,Bill Leavy,New Orleans Saints 16 @ Tampa Bay Buccaneers 14,10,118,4,20,5,97,1,1
New England,09/22/2013,3.0,Jeff Triplette,Tampa Bay Buccaneers 3 @ New England Patriots 23,4,48,2,15,2,33,0,0
Arizona,09/29/2013,4.0,Gene Steratore,Arizona Cardinals 13 @ Tampa Bay Buccaneers 10,8,73,3,25,2,23,3,25
Philadelphia,10/13/2013,6.0,Clete Blakeman,Philadelphia Eagles 31 @ Tampa Bay Buccaneers 20,8,72,7,67,1,5,0,0
Atlanta,10/20/2013,7.0,Walt Anderson,Tampa Bay Buccaneers 23 @ Atlanta Falcons 31,11,103,8,72,3,31,0,0
Carolina,10/24/2013,8.0,Jerome Boger,Carolina Panthers 31 @ Tampa Bay Buccaneers 13,3,21,1,10,1,3,1,8
Seattle,11/03/2013,9.0,Mike Carey,Tampa Bay Buccaneers 24 @ Seattle Seahawks 27,8,99,3,20,4,74,1,5
Miami,11/11/2013,10.0,Jeff Triplette,Miami Dolphins 19 @ Tampa Bay Buccaneers 22,9,70,6,39,1,15,2,16
Atlanta,11/17/2013,11.0,Ed Hochuli,Atlanta Falcons 28 @ Tampa Bay Buccaneers 41,11,121,3,30,8,91,0,0
Detroit,11/24/2013,12.0,Clete Blakeman,Tampa Bay Buccaneers 24 @ Detroit Lions 21,9,67,4,30,5,37,0,0
Carolina,12/01/2013,13.0,Ron Winter,Tampa Bay Buccaneers 6 @ Carolina Panthers 27,4,30,3,25,0,0,1,5
Buffalo,12/08/2013,14.0,Bill Vinovich,Buffalo Bills 6 @ Tampa Bay Buccaneers 27,8,76,3,30,3,26,2,20
San Francisco,12/15/2013,15.0,Scott Green,San Francisco 49ers 33 @ Tampa Bay Buccaneers 14,4,32,2,22,2,10,0,0
St. Louis,12/22/2013,16.0,John Parry,Tampa Bay Buccaneers 13 @ St. Louis Rams 23,3,26,0,0,3,26,0,0
New Orleans,12/29/2013,17.0,Carl Cheffers,Tampa Bay Buccaneers 17 @ New Orleans Saints 42,8,78,6,63,1,5,1,10
Totals,,,,,121,1136,61,503,46,531,14,102
