Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/12/2021,1.0,Bill Vinovich,Cleveland Browns 29 @ Kansas City Chiefs 33,5,30,3,20,2,10,0,0
Houston,09/19/2021,2.0,Brad Rogers,Houston Texans 21 @ Cleveland Browns 31,5,62,2,15,3,47,0,0
Chicago,09/26/2021,3.0,Ron Torbert,Chicago Bears 6 @ Cleveland Browns 26,7,98,3,25,2,53,2,20
Minnesota,10/03/2021,4.0,Tony Corrente,Cleveland Browns 14 @ Minnesota Vikings 7,7,73,5,40,2,33,0,0
LA Chargers,10/10/2021,5.0,Brad Allen,Cleveland Browns 42 @ Los Angeles Chargers 47,7,77,3,25,4,52,0,0
Arizona,10/17/2021,6.0,Carl Cheffers,Arizona Cardinals 37 @ Cleveland Browns 14,9,88,3,25,5,58,1,5
Denver,10/21/2021,7.0,Adrian Hill,Denver Broncos 14 @ Cleveland Browns 17,9,60,6,35,2,20,1,5
Pittsburgh,10/31/2021,8.0,Shawn Hochuli,Pittsburgh Steelers 15 @ Cleveland Browns 10,5,30,3,15,1,5,1,10
Cincinnati,11/07/2021,9.0,Scott Novak,Cleveland Browns 41 @ Cincinnati Bengals 16,10,84,4,25,6,59,0,0
New England,11/14/2021,10.0,John Hussey,Cleveland Browns 7 @ New England Patriots 45,6,42,1,5,4,27,1,10
Detroit,11/21/2021,11.0,Clay Martin,Detroit Lions 10 @ Cleveland Browns 13,10,82,6,52,4,30,0,0
Baltimore,11/28/2021,12.0,Jerome Boger,Cleveland Browns 10 @ Baltimore Ravens 16,5,45,1,5,4,40,0,0
Baltimore,12/12/2021,14.0,Brad Rogers,Baltimore Ravens 22 @ Cleveland Browns 24,4,42,2,17,1,15,1,10
Las Vegas,12/20/2021,15.0,Craig Wrolstad,Las Vegas Raiders 16 @ Cleveland Browns 14,3,61,2,15,1,46,0,0
Green Bay,12/25/2021,16.0,Alex Kemp,Cleveland Browns 22 @ Green Bay Packers 24,6,38,4,25,1,5,1,8
Pittsburgh,01/03/2022,17.0,Brad Allen,Cleveland Browns 14 @ Pittsburgh Steelers 26,10,77,5,33,4,40,1,4
Cincinnati,01/09/2022,18.0,Bill Vinovich,Cincinnati Bengals 16 @ Cleveland Browns 21,4,46,1,15,1,16,2,15
Totals,,,,,112,1035,54,392,47,556,11,87
