Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/09/2018,1,Pete Morelli,Cincinnati Bengals 34 @ Indianapolis Colts 23,7,91,3,30,4,61,0,0
Washington,09/16/2018,2,Clete Blakeman,Indianapolis Colts 21 @ Washington Redskins 9,6,26,2,7,3,14,1,5
Philadelphia,09/23/2018,3,Clay Martin,Indianapolis Colts 16 @ Philadelphia Eagles 20,11,77,3,20,6,40,2,17
Houston,09/30/2018,4,Carl Cheffers,Houston Texans 37 @ Indianapolis Colts 34,10,85,7,60,1,5,2,20
New England,10/04/2018,5,Shawn Hochuli,Indianapolis Colts 24 @ New England Patriots 38,4,35,2,15,1,15,1,5
N.Y. Jets,10/14/2018,6,Alex Kemp,Indianapolis Colts 34 @ New York Jets 42,8,66,6,46,2,20,0,0
Buffalo,10/21/2018,7,Brad Allen,Buffalo Bills 5 @ Indianapolis Colts 37,4,35,3,30,1,5,0,0
Oakland,10/28/2018,8,John Parry,Indianapolis Colts 42 @ Oakland Raiders 28,10,77,5,45,4,17,1,15
Jacksonville,11/11/2018,10,Jerome Boger,Jacksonville Jaguars 26 @ Indianapolis Colts 29,7,45,2,20,3,15,2,10
Tennessee,11/18/2018,11,John Hussey,Tennessee Titans 10 @ Indianapolis Colts 38,7,60,1,5,3,25,3,30
Miami,11/25/2018,12,Clete Blakeman,Miami Dolphins 24 @ Indianapolis Colts 27,7,52,4,30,2,12,1,10
Jacksonville,12/02/2018,13,Alex Kemp,Indianapolis Colts 0 @ Jacksonville Jaguars 6,6,65,4,35,2,30,0,0
Houston,12/09/2018,14,Bill Vinovich,Indianapolis Colts 24 @ Houston Texans 21,9,59,2,10,5,29,2,20
Dallas,12/16/2018,15,Carl Cheffers,Dallas Cowboys 0 @ Indianapolis Colts 23,6,55,4,45,1,5,1,5
N.Y. Giants,12/23/2018,16,Brad Allen,New York Giants 27 @ Indianapolis Colts 28,6,29,2,10,4,19,0,0
Tennessee,12/30/2018,17,Walt Anderson,Indianapolis Colts 33 @ Tennessee Titans 17,12,96,8,65,1,15,3,16
Houston,01/05/2019,Wildcard Weekend,Bill Vinovich,Indianapolis Colts 21 @ Houston Texans 7,2,10,2,10,0,0,0,0
Kansas City,01/12/2019,Divisional Playoffs,John Hussey,Indianapolis Colts 13 @ Kansas City Chiefs 31,10,70,2,15,7,50,1,5
Totals,,,,,132,1033,62,498,50,377,20,158
