Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/11/2022,1,Shawn Hochuli,Pittsburgh Steelers 23 @ Cincinnati Bengals 20,4,27,3,25,1,2,0,0
Dallas,09/18/2022,2,Brad Allen,Cincinnati Bengals 17 @ Dallas Cowboys 20,7,35,4,20,2,10,1,5
N.Y. Jets,09/25/2022,3,Jerome Boger,Cincinnati Bengals 27 @ New York Jets 12,5,30,3,20,2,10,0,0
Miami,09/29/2022,4,Tra Blake,Miami Dolphins 15 @ Cincinnati Bengals 27,6,74,2,15,4,59,0,0
Baltimore,10/09/2022,5,Scott Novak,Cincinnati Bengals 17 @ Baltimore Ravens 19,4,20,1,5,3,15,0,0
New Orleans,10/16/2022,6,Land Clark,Cincinnati Bengals 30 @ New Orleans Saints 26,3,30,1,10,1,15,1,5
Atlanta,10/23/2022,7,Clete Blakeman,Atlanta Falcons 17 @ Cincinnati Bengals 35,5,17,3,14,1,1,1,2
Cleveland,10/31/2022,8,Bill Vinovich,Cincinnati Bengals 13 @ Cleveland Browns 32,2,6,0,0,1,5,1,1
Carolina,11/06/2022,9,Alex Kemp,Carolina Panthers 21 @ Cincinnati Bengals 42,5,35,2,10,1,5,2,20
Pittsburgh,11/20/2022,11,Brad Allen,Cincinnati Bengals 37 @ Pittsburgh Steelers 30,6,44,2,10,2,21,2,13
Tennessee,11/27/2022,12,Carl Cheffers,Cincinnati Bengals 20 @ Tennessee Titans 16,9,80,4,42,2,17,3,21
Kansas City,12/04/2022,13,John Hussey,Kansas City Chiefs 24 @ Cincinnati Bengals 27,6,65,5,50,0,0,1,15
Cleveland,12/11/2022,14,Jerome Boger,Cleveland Browns 10 @ Cincinnati Bengals 23,4,36,2,16,0,0,2,20
Tampa Bay,12/18/2022,15,Adrian Hill,Cincinnati Bengals 34 @ Tampa Bay Buccaneers 23,4,27,2,10,2,17,0,0
New England,12/24/2022,16,Craig Wrolstad,Cincinnati Bengals 22 @ New England Patriots 18,8,62,6,46,2,16,0,0
Baltimore,01/08/2023,18,Ron Torbert,Baltimore Ravens 16 @ Cincinnati Bengals 27,3,35,1,10,1,15,1,10
Baltimore,01/15/2023,Wildcard Weekend,Clay Martin,Baltimore Ravens 17 @ Cincinnati Bengals 24,7,42,3,24,2,8,2,10
Buffalo,01/22/2023,Divisional Playoffs,Carl Cheffers,Cincinnati Bengals 27 @ Buffalo Bills 10,2,9,2,9,0,0,0,0
Kansas City,01/29/2023,Conference Championships,Ron Torbert,Cincinnati Bengals 20 @ Kansas City Chiefs 23,9,71,5,38,3,28,1,5
Totals,,,,,99,745,51,374,30,244,18,127
