Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/13/2020,1.0,Bill Vinovich,Green Bay Packers 43 @ Minnesota Vikings 34,5,20,2,5,3,15,0,0
Indianapolis,09/20/2020,2.0,Alex Kemp,Minnesota Vikings 11 @ Indianapolis Colts 28,6,45,2,25,3,15,1,5
Tennessee,09/27/2020,3.0,Clete Blakeman,Tennessee Titans 31 @ Minnesota Vikings 30,3,20,1,10,0,0,2,10
Houston,10/04/2020,4.0,Brad Rogers,Minnesota Vikings 31 @ Houston Texans 23,4,36,1,10,3,26,0,0
Seattle,10/11/2020,5.0,Tony Corrente,Minnesota Vikings 26 @ Seattle Seahawks 27,6,55,4,40,1,5,1,10
Atlanta,10/18/2020,6.0,Craig Wrolstad,Atlanta Falcons 40 @ Minnesota Vikings 23,3,30,1,10,2,20,0,0
Green Bay,11/01/2020,8.0,Alex Kemp,Minnesota Vikings 28 @ Green Bay Packers 22,7,36,4,25,3,11,0,0
Detroit,11/08/2020,9.0,Clete Blakeman,Detroit Lions 20 @ Minnesota Vikings 34,9,69,4,30,2,22,3,17
Chicago,11/16/2020,10.0,Scott Novak,Minnesota Vikings 19 @ Chicago Bears 13,4,35,4,35,0,0,0,0
Dallas,11/22/2020,11.0,Bill Vinovich,Dallas Cowboys 31 @ Minnesota Vikings 28,8,80,4,45,2,20,2,15
Carolina,11/29/2020,12.0,Brad Rogers,Carolina Panthers 27 @ Minnesota Vikings 28,8,52,6,29,1,15,1,8
Jacksonville,12/06/2020,13.0,Land Clark,Jacksonville Jaguars 24 @ Minnesota Vikings 27,6,41,5,31,0,0,1,10
Tampa Bay,12/13/2020,14.0,Brad Allen,Minnesota Vikings 14 @ Tampa Bay Buccaneers 26,5,71,2,10,3,61,0,0
Chicago,12/20/2020,15.0,Shawn Smith,Chicago Bears 33 @ Minnesota Vikings 27,1,5,0,0,1,5,0,0
New Orleans,12/25/2020,16.0,Adrian Hill,Minnesota Vikings 33 @ New Orleans Saints 52,3,20,2,15,1,5,0,0
Detroit,01/03/2021,17.0,John Hussey,Minnesota Vikings 37 @ Detroit Lions 35,4,35,4,35,0,0,0,0
Totals,,,,,82,650,46,355,25,220,11,75
