Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Francisco,09/13/2020,1.0,Carl Cheffers,Arizona Cardinals 24 @ San Francisco 49ers 20,9,102,7,60,2,42,0,0
Washington,09/20/2020,2.0,Land Clark,Washington Football Team 15 @ Arizona Cardinals 30,11,97,8,73,3,24,0,0
Detroit,09/27/2020,3.0,Scott Novak,Detroit Lions 26 @ Arizona Cardinals 23,7,48,2,15,4,28,1,5
Carolina,10/04/2020,4.0,Ron Torbert,Arizona Cardinals 21 @ Carolina Panthers 31,5,29,2,10,3,19,0,0
N.Y. Jets,10/11/2020,5.0,Adrian Hill,Arizona Cardinals 30 @ New York Jets 10,10,59,5,35,4,21,1,3
Dallas,10/19/2020,6.0,Clete Blakeman,Arizona Cardinals 38 @ Dallas Cowboys 10,7,43,2,15,4,23,1,5
Seattle,10/25/2020,7.0,John Hussey,Seattle Seahawks 34 @ Arizona Cardinals 37,6,40,4,30,2,10,0,0
Miami,11/08/2020,9.0,Carl Cheffers,Miami Dolphins 34 @ Arizona Cardinals 31,7,71,2,10,5,61,0,0
Buffalo,11/15/2020,10.0,Craig Wrolstad,Buffalo Bills 30 @ Arizona Cardinals 32,7,40,4,25,3,15,0,0
Seattle,11/19/2020,11.0,Tony Corrente,Arizona Cardinals 21 @ Seattle Seahawks 28,10,115,8,54,2,61,0,0
New England,11/29/2020,12.0,Bill Vinovich,Arizona Cardinals 17 @ New England Patriots 20,6,50,1,5,4,40,1,5
LA Rams,12/06/2020,13.0,Shawn Hochuli,Los Angeles Rams 38 @ Arizona Cardinals 28,5,21,1,1,4,20,0,0
N.Y. Giants,12/13/2020,14.0,Ron Torbert,Arizona Cardinals 26 @ New York Giants 7,4,22,2,10,0,0,2,12
Philadelphia,12/20/2020,15.0,Craig Wrolstad,Philadelphia Eagles 26 @ Arizona Cardinals 33,9,83,5,30,3,52,1,1
San Francisco,12/26/2020,16.0,Clete Blakeman,San Francisco 49ers 20 @ Arizona Cardinals 12,4,20,4,20,0,0,0,0
LA Rams,01/03/2021,17.0,Carl Cheffers,Arizona Cardinals 7 @ Los Angeles Rams 18,6,38,4,32,2,6,0,0
Totals,,,,,113,878,61,425,45,422,7,31
