Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/09/2018,1,Brad Allen,Seattle Seahawks 24 @ Denver Broncos 27,7,45,4,30,2,10,1,5
Chicago,09/17/2018,2,Walt Coleman,Seattle Seahawks 17 @ Chicago Bears 24,5,37,2,14,3,23,0,0
Dallas,09/23/2018,3,Carl Cheffers,Dallas Cowboys 13 @ Seattle Seahawks 24,10,67,2,15,6,40,2,12
Arizona,09/30/2018,4,John Hussey,Seattle Seahawks 20 @ Arizona Cardinals 17,8,57,4,25,4,32,0,0
LA Rams,10/07/2018,5,Clete Blakeman,Los Angeles Rams 33 @ Seattle Seahawks 31,7,50,3,25,4,25,0,0
Oakland,10/14/2018,6,Pete Morelli,Seattle Seahawks 27 @ Oakland Raiders 3,8,64,6,44,2,20,0,0
Detroit,10/28/2018,8,Walt Anderson,Seattle Seahawks 28 @ Detroit Lions 14,7,111,3,20,3,86,1,5
LA Chargers,11/04/2018,9,Shawn Hochuli,Los Angeles Chargers 25 @ Seattle Seahawks 17,10,83,8,68,1,5,1,10
LA Rams,11/11/2018,10,John Hussey,Seattle Seahawks 31 @ Los Angeles Rams 36,7,56,5,41,1,5,1,10
Green Bay,11/15/2018,11,Tony Corrente,Green Bay Packers 24 @ Seattle Seahawks 27,6,30,6,30,0,0,0,0
Carolina,11/25/2018,12,Shawn Smith,Seattle Seahawks 30 @ Carolina Panthers 27,4,36,1,5,3,31,0,0
San Francisco,12/02/2018,13,Clete Blakeman,San Francisco 49ers 16 @ Seattle Seahawks 43,10,100,6,50,2,30,1,15
Minnesota,12/10/2018,14,Brad Allen,Minnesota Vikings 7 @ Seattle Seahawks 21,4,45,1,15,2,20,1,10
San Francisco,12/16/2018,15,Pete Morelli,Seattle Seahawks 23 @ San Francisco 49ers 26,14,148,5,50,7,73,2,25
Kansas City,12/23/2018,16,Bill Vinovich,Kansas City Chiefs 31 @ Seattle Seahawks 38,3,20,3,20,0,0,0,0
Arizona,12/30/2018,17,Ron Torbert,Arizona Cardinals 24 @ Seattle Seahawks 27,1,10,1,10,0,0,0,0
Dallas,01/05/2019,Wildcard Weekend,Walt Anderson,Seattle Seahawks 22 @ Dallas Cowboys 24,5,36,2,17,3,19,0,0
Totals,,,,,116,995,62,479,43,419,10,92
