Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Buffalo,09/09/2012,1.0,Robert Frazer,Buffalo Bills 28 @ New York Jets 48,5,34,4,25,1,9,0,0
Pittsburgh,09/16/2012,2.0,Jerry Frump,New York Jets 10 @ Pittsburgh Steelers 27,7,63,2,15,3,33,2,15
Miami,09/23/2012,3.0,Robert Frazer,New York Jets 23 @ Miami Dolphins 20,9,108,3,20,4,63,2,25
San Francisco,09/30/2012,4.0,Tony Corrente,San Francisco 49ers 34 @ New York Jets 0,4,30,1,10,3,20,0,0
Houston,10/08/2012,5.0,Scott Green,Houston Texans 23 @ New York Jets 17,5,25,3,15,1,5,1,5
Indianapolis,10/14/2012,6.0,Bill Leavy,Indianapolis Colts 9 @ New York Jets 35,8,110,1,5,7,105,0,0
New England,10/21/2012,7.0,Jeff Triplette,New York Jets 26 @ New England Patriots 29,8,60,3,19,3,16,2,25
Miami,10/28/2012,8.0,Walt Anderson,Miami Dolphins 30 @ New York Jets 9,5,45,1,5,3,35,1,5
Seattle,11/11/2012,10.0,Ed Hochuli,New York Jets 7 @ Seattle Seahawks 28,6,35,3,15,2,15,1,5
St. Louis,11/18/2012,11.0,Jerome Boger,New York Jets 27 @ St. Louis Rams 13,3,20,2,15,1,5,0,0
New England,11/22/2012,12.0,Mike Carey,New England Patriots 49 @ New York Jets 19,5,35,1,5,3,20,1,10
Arizona,12/02/2012,13.0,Walt Anderson,Arizona Cardinals 6 @ New York Jets 7,3,20,1,5,1,5,1,10
Jacksonville,12/09/2012,14.0,Al Riveron,New York Jets 17 @ Jacksonville Jaguars 10,1,15,0,0,1,15,0,0
Tennessee,12/17/2012,15.0,Walt Coleman,New York Jets 10 @ Tennessee Titans 14,4,23,4,23,0,0,0,0
San Diego,12/23/2012,16.0,Pete Morelli,San Diego Chargers 27 @ New York Jets 17,6,40,1,5,4,30,1,5
Buffalo,12/30/2012,17.0,Terry McAulay,New York Jets 9 @ Buffalo Bills 28,4,45,2,25,2,20,0,0
Totals,,,,,83,708,32,207,39,396,12,105
