Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
St. Louis,09/12/2010,1.0,Al Riveron,Arizona Cardinals 17 @ St. Louis Rams 13,10,72,6,50,3,22,1,0
Atlanta,09/19/2010,2.0,Jerome Boger,Arizona Cardinals 7 @ Atlanta Falcons 41,10,109,1,10,8,89,1,10
Oakland,09/26/2010,3.0,Mike Carey,Oakland Raiders 23 @ Arizona Cardinals 24,7,104,2,18,4,71,1,15
San Diego,10/03/2010,4.0,Gene Steratore,Arizona Cardinals 10 @ San Diego Chargers 41,5,34,1,10,3,14,1,10
New Orleans,10/10/2010,5.0,Tony Corrente,New Orleans Saints 20 @ Arizona Cardinals 30,3,20,1,5,1,5,1,10
Seattle,10/24/2010,7.0,Jeff Triplette,Arizona Cardinals 10 @ Seattle Seahawks 22,5,32,0,0,2,20,3,12
Tampa Bay,10/31/2010,8.0,Ron Winter,Tampa Bay Buccaneers 38 @ Arizona Cardinals 35,3,12,1,5,2,7,0,0
Minnesota,11/07/2010,9.0,Bill Leavy,Arizona Cardinals 24 @ Minnesota Vikings 27,7,39,2,11,4,23,1,5
Seattle,11/14/2010,10.0,Scott Green,Seattle Seahawks 36 @ Arizona Cardinals 18,10,50,6,35,3,15,1,0
Kansas City,11/21/2010,11.0,Walt Coleman,Arizona Cardinals 13 @ Kansas City Chiefs 31,11,96,8,66,2,20,1,10
San Francisco,11/29/2010,12.0,Gene Steratore,San Francisco 49ers 27 @ Arizona Cardinals 6,6,61,2,25,3,26,1,10
St. Louis,12/05/2010,13.0,Clete Blakeman,St. Louis Rams 19 @ Arizona Cardinals 6,6,54,3,20,1,15,2,19
Denver,12/12/2010,14.0,Jerome Boger,Denver Broncos 13 @ Arizona Cardinals 43,7,62,3,30,4,32,0,0
Carolina,12/19/2010,15.0,Tony Corrente,Arizona Cardinals 12 @ Carolina Panthers 19,4,39,1,10,0,0,3,29
Dallas,12/25/2010,16.0,Jeff Triplette,Dallas Cowboys 26 @ Arizona Cardinals 27,6,43,2,10,3,18,1,15
San Francisco,01/02/2011,17.0,Mike Carey,Arizona Cardinals 7 @ San Francisco 49ers 38,8,43,2,10,3,15,3,18
Totals,,,,,108,870,41,315,46,392,21,163
