Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/10/2009,1.0,Bill Leavy,Tennessee Titans 10 @ Pittsburgh Steelers 13,5,28,3,13,1,5,1,10
Houston,09/20/2009,2.0,Walt Coleman,Houston Texans 34 @ Tennessee Titans 31,8,64,4,20,2,19,2,25
N.Y. Jets,09/27/2009,3.0,Mike Carey,Tennessee Titans 17 @ New York Jets 24,3,15,3,15,0,0,0,0
Jacksonville,10/04/2009,4.0,Al Riveron,Tennessee Titans 17 @ Jacksonville Jaguars 37,6,68,1,6,2,37,3,25
Indianapolis,10/11/2009,5.0,Walt Anderson,Indianapolis Colts 31 @ Tennessee Titans 9,9,89,4,35,5,54,0,0
New England,10/18/2009,6.0,Gene Steratore,Tennessee Titans 0 @ New England Patriots 59,6,55,1,10,4,40,1,5
Jacksonville,11/01/2009,8.0,Pete Morelli,Jacksonville Jaguars 13 @ Tennessee Titans 30,4,20,0,0,3,15,1,5
San Francisco,11/08/2009,9.0,Carl Cheffers,Tennessee Titans 34 @ San Francisco 49ers 27,8,58,0,0,7,53,1,5
Buffalo,11/15/2009,10.0,John Parry,Buffalo Bills 17 @ Tennessee Titans 41,8,75,4,30,3,35,1,10
Houston,11/23/2009,11.0,Jerome Boger,Tennessee Titans 20 @ Houston Texans 17,5,25,4,20,0,0,1,5
Arizona,11/29/2009,12.0,Terry McAulay,Arizona Cardinals 17 @ Tennessee Titans 20,6,38,5,28,0,0,1,10
Indianapolis,12/06/2009,13.0,Ron Winter,Tennessee Titans 17 @ Indianapolis Colts 27,4,50,2,20,2,30,0,0
St. Louis,12/13/2009,14.0,Jeff Triplette,St. Louis Rams 7 @ Tennessee Titans 47,4,40,3,25,1,15,0,0
Miami,12/20/2009,15.0,Scott Green,Miami Dolphins 24 @ Tennessee Titans 27,4,46,1,10,2,21,1,15
San Diego,12/25/2009,16.0,Tony Corrente,San Diego Chargers 42 @ Tennessee Titans 17,9,74,1,10,8,64,0,0
Seattle,01/03/2010,17.0,Ed Hochuli,Tennessee Titans 17 @ Seattle Seahawks 13,9,76,3,25,2,21,4,30
Totals,,,,,98,821,39,267,42,409,17,145
