Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/09/2013,1,Scott Green,Houston Texans 31 @ San Diego Chargers 28,7,55,4,35,2,10,1,10
Philadelphia,09/15/2013,2,Terry McAulay,San Diego Chargers 33 @ Philadelphia Eagles 30,4,32,2,15,0,0,2,17
Tennessee,09/22/2013,3,Tony Corrente,San Diego Chargers 17 @ Tennessee Titans 20,5,45,4,45,0,0,1,0
Dallas,09/29/2013,4,Ed Hochuli,Dallas Cowboys 21 @ San Diego Chargers 30,7,85,2,10,3,55,2,20
Oakland,10/06/2013,5,Jeff Triplette,San Diego Chargers 17 @ Oakland Raiders 27,5,30,4,25,1,5,0,0
Indianapolis,10/14/2013,6,Pete Morelli,Indianapolis Colts 9 @ San Diego Chargers 19,5,25,3,15,1,5,1,5
Jacksonville,10/20/2013,7,Walt Coleman,San Diego Chargers 24 @ Jacksonville Jaguars 6,8,61,6,49,1,7,1,5
Washington,11/03/2013,9,Jerome Boger,San Diego Chargers 24 @ Washington Redskins 30,7,63,3,20,3,33,1,10
Denver,11/10/2013,10,Tony Corrente,Denver Broncos 28 @ San Diego Chargers 20,6,40,5,35,1,5,0,0
Miami,11/17/2013,11,Pete Morelli,San Diego Chargers 16 @ Miami Dolphins 20,10,76,4,45,6,31,0,0
Kansas City,11/24/2013,12,Walt Coleman,San Diego Chargers 41 @ Kansas City Chiefs 38,9,97,5,34,4,63,0,0
Cincinnati,12/01/2013,13,John Parry,Cincinnati Bengals 17 @ San Diego Chargers 10,5,45,3,20,0,0,2,25
N.Y. Giants,12/08/2013,14,Ron Winter,New York Giants 14 @ San Diego Chargers 37,6,30,3,15,2,10,1,5
Denver,12/12/2013,15,Bill Vinovich,San Diego Chargers 27 @ Denver Broncos 20,4,35,2,15,2,20,0,0
Oakland,12/22/2013,16,Walt Anderson,Oakland Raiders 13 @ San Diego Chargers 26,3,24,2,10,1,14,0,0
Kansas City,12/29/2013,17,Bill Leavy,Kansas City Chiefs 24 @ San Diego Chargers 27,4,22,1,10,3,12,0,0
Cincinnati,01/05/2014,Wildcard Weekend,Jeff Triplette,San Diego Chargers 27 @ Cincinnati Bengals 10,5,28,3,17,1,5,1,6
Denver,01/12/2014,Divisional Playoffs,Clete Blakeman,San Diego Chargers 17 @ Denver Broncos 24,8,63,2,15,6,48,0,0
Totals,,,,,108,856,58,430,37,323,13,103
