Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/13/2015,1.0,Jerome Boger,Cleveland Browns 10 @ New York Jets 31,12,109,7,65,1,5,4,39
Tennessee,09/20/2015,2.0,Terry McAulay,Tennessee Titans 14 @ Cleveland Browns 28,4,40,2,25,1,5,1,10
Oakland,09/27/2015,3.0,Clete Blakeman,Oakland Raiders 27 @ Cleveland Browns 20,6,50,3,20,1,5,2,25
San Diego,10/04/2015,4.0,Bill Vinovich,Cleveland Browns 27 @ San Diego Chargers 30,12,91,4,30,6,46,2,15
Baltimore,10/11/2015,5.0,Jeff Triplette,Cleveland Browns 33 @ Baltimore Ravens 30,9,74,3,15,3,24,3,35
Denver,10/18/2015,6.0,Craig Wrolstad,Denver Broncos 26 @ Cleveland Browns 23,6,30,3,15,1,5,2,10
St. Louis,10/25/2015,7.0,Pete Morelli,Cleveland Browns 6 @ St. Louis Rams 24,11,98,8,59,2,31,1,8
Arizona,11/01/2015,8.0,Walt Coleman,Arizona Cardinals 34 @ Cleveland Browns 20,7,35,3,15,4,20,0,0
Cincinnati,11/05/2015,9.0,Carl Cheffers,Cleveland Browns 10 @ Cincinnati Bengals 31,4,28,2,10,2,18,0,0
Pittsburgh,11/15/2015,10.0,Ron Torbert,Cleveland Browns 9 @ Pittsburgh Steelers 30,12,188,4,30,6,146,2,12
Baltimore,11/30/2015,12.0,Brad Allen,Baltimore Ravens 33 @ Cleveland Browns 27,2,15,1,10,0,0,1,5
Cincinnati,12/06/2015,13.0,Jeff Triplette,Cincinnati Bengals 37 @ Cleveland Browns 3,7,84,4,49,3,35,0,0
San Francisco,12/13/2015,14.0,John Hussey,San Francisco 49ers 10 @ Cleveland Browns 24,8,71,4,25,3,37,1,9
Seattle,12/20/2015,15.0,Gene Steratore,Cleveland Browns 13 @ Seattle Seahawks 30,4,40,1,10,3,30,0,0
Kansas City,12/27/2015,16.0,Walt Anderson,Cleveland Browns 13 @ Kansas City Chiefs 17,8,83,3,20,3,50,2,13
Pittsburgh,01/03/2016,17.0,Pete Morelli,Pittsburgh Steelers 28 @ Cleveland Browns 12,8,47,5,25,1,5,2,17
Totals,,,,,120,1083,57,423,40,462,23,198
