Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/13/2010,1.0,Pete Morelli,San Diego Chargers 14 @ Kansas City Chiefs 21,5,30,4,20,0,0,1,10
Jacksonville,09/19/2010,2.0,Terry McAulay,Jacksonville Jaguars 13 @ San Diego Chargers 38,4,25,1,5,2,10,1,10
Seattle,09/26/2010,3.0,Ron Winter,San Diego Chargers 20 @ Seattle Seahawks 27,11,83,9,50,1,23,1,10
Arizona,10/03/2010,4.0,Gene Steratore,Arizona Cardinals 10 @ San Diego Chargers 41,5,44,4,34,0,0,1,10
Oakland,10/10/2010,5.0,Clete Blakeman,San Diego Chargers 27 @ Oakland Raiders 35,7,53,3,25,2,8,2,20
St. Louis,10/17/2010,6.0,Scott Green,San Diego Chargers 17 @ St. Louis Rams 20,6,31,1,10,5,21,0,0
New England,10/24/2010,7.0,Tony Corrente,New England Patriots 23 @ San Diego Chargers 20,6,69,1,10,4,54,1,5
Tennessee,10/31/2010,8.0,Bill Leavy,Tennessee Titans 25 @ San Diego Chargers 33,8,62,2,6,3,36,3,20
Houston,11/07/2010,9.0,Mike Carey,San Diego Chargers 29 @ Houston Texans 23,6,62,2,10,3,42,1,10
Denver,11/22/2010,11.0,Jeff Triplette,Denver Broncos 14 @ San Diego Chargers 35,5,40,3,15,1,15,1,10
Indianapolis,11/28/2010,12.0,Al Riveron,San Diego Chargers 36 @ Indianapolis Colts 14,4,40,2,20,1,5,1,15
Oakland,12/05/2010,13.0,John Parry,Oakland Raiders 28 @ San Diego Chargers 13,3,19,0,0,2,9,1,10
Kansas City,12/12/2010,14.0,Walt Anderson,Kansas City Chiefs 0 @ San Diego Chargers 31,6,47,4,33,0,0,2,14
San Francisco,12/16/2010,15.0,Clete Blakeman,San Francisco 49ers 7 @ San Diego Chargers 34,4,35,2,10,1,15,1,10
Cincinnati,12/26/2010,16.0,Gene Steratore,San Diego Chargers 20 @ Cincinnati Bengals 34,1,5,0,0,1,5,0,0
Denver,01/02/2011,17.0,Walt Coleman,San Diego Chargers 33 @ Denver Broncos 28,3,32,2,27,0,0,1,5
Totals,,,,,84,677,40,275,26,243,18,159
