Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/11/2022,1,Clay Martin,San Francisco 49ers 10 @ Chicago Bears 19,12,99,4,25,6,59,2,15
Seattle,09/18/2022,2,Brad Rogers,Seattle Seahawks 7 @ San Francisco 49ers 27,1,26,0,0,1,26,0,0
Denver,09/25/2022,3,Shawn Hochuli,San Francisco 49ers 10 @ Denver Broncos 11,7,40,4,25,3,15,0,0
LA Rams,10/03/2022,4,Brad Allen,Los Angeles Rams 9 @ San Francisco 49ers 24,4,25,1,10,2,10,1,5
Carolina,10/09/2022,5,Shawn Smith,San Francisco 49ers 37 @ Carolina Panthers 15,9,50,5,35,4,15,0,0
Atlanta,10/16/2022,6,Carl Cheffers,San Francisco 49ers 14 @ Atlanta Falcons 28,5,30,3,20,2,10,0,0
Kansas City,10/23/2022,7,Alex Kemp,Kansas City Chiefs 44 @ San Francisco 49ers 23,10,80,6,50,1,5,3,25
LA Rams,10/30/2022,8,John Hussey,San Francisco 49ers 31 @ Los Angeles Rams 14,3,8,1,5,2,3,0,0
LA Chargers,11/13/2022,10,Shawn Smith,Los Angeles Chargers 16 @ San Francisco 49ers 22,5,52,2,15,3,37,0,0
Arizona,11/21/2022,11,Craig Wrolstad,San Francisco 49ers 38 @ Arizona Cardinals 10,3,30,2,15,1,15,0,0
New Orleans,11/27/2022,12,Shawn Hochuli,New Orleans Saints 0 @ San Francisco 49ers 13,7,64,3,25,3,24,1,15
Miami,12/04/2022,13,Tra Blake,Miami Dolphins 17 @ San Francisco 49ers 33,4,45,2,15,1,15,1,15
Tampa Bay,12/11/2022,14,Brad Allen,Tampa Bay Buccaneers 7 @ San Francisco 49ers 35,2,15,2,15,0,0,0,0
Seattle,12/15/2022,15,Alex Kemp,San Francisco 49ers 21 @ Seattle Seahawks 13,7,60,4,30,1,15,2,15
Washington,12/24/2022,16,Jerome Boger,Washington Commanders 20 @ San Francisco 49ers 37,4,25,3,20,1,5,0,0
Las Vegas,01/01/2023,17,Clay Martin,San Francisco 49ers 37 @ Las Vegas Raiders 34,9,71,4,18,4,48,1,5
Arizona,01/08/2023,18,Adrian Hill,Arizona Cardinals 13 @ San Francisco 49ers 38,2,10,1,5,1,5,0,0
Seattle,01/14/2023,Wildcard Weekend,Alex Kemp,Seattle Seahawks 23 @ San Francisco 49ers 41,3,28,0,0,2,23,1,5
Dallas,01/22/2023,Divisional Playoffs,Bill Vinovich,Dallas Cowboys 12 @ San Francisco 49ers 19,3,30,2,15,1,15,0,0
Philadelphia,01/29/2023,Conference Championships,John Hussey,San Francisco 49ers 7 @ Philadelphia Eagles 31,11,81,3,15,6,41,2,25
Totals,,,,,111,869,52,358,45,386,14,125
