Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/11/2016,1.0,Walt Anderson,Cleveland Browns 10 @ Philadelphia Eagles 29,7,46,5,35,2,11,0,0
Chicago,09/19/2016,2.0,Jeff Triplette,Philadelphia Eagles 29 @ Chicago Bears 14,5,34,4,30,1,4,0,0
Pittsburgh,09/25/2016,3.0,Brad Allen,Pittsburgh Steelers 3 @ Philadelphia Eagles 34,10,99,5,45,3,39,2,15
Detroit,10/09/2016,5.0,Pete Morelli,Philadelphia Eagles 23 @ Detroit Lions 24,14,111,7,60,7,51,0,0
Washington,10/16/2016,6.0,John Parry,Philadelphia Eagles 20 @ Washington Redskins 27,13,114,5,40,7,59,1,15
Minnesota,10/23/2016,7.0,John Hussey,Minnesota Vikings 10 @ Philadelphia Eagles 21,7,53,4,28,2,20,1,5
Dallas,10/30/2016,8.0,Jerome Boger,Philadelphia Eagles 23 @ Dallas Cowboys 29,5,40,4,35,1,5,0,0
N.Y. Giants,11/06/2016,9.0,Bill Vinovich,Philadelphia Eagles 23 @ New York Giants 28,4,43,0,0,4,43,0,0
Atlanta,11/13/2016,10.0,Craig Wrolstad,Atlanta Falcons 15 @ Philadelphia Eagles 24,10,77,7,40,1,17,2,20
Seattle,11/20/2016,11.0,Carl Cheffers,Philadelphia Eagles 15 @ Seattle Seahawks 26,8,48,5,29,2,10,1,9
Green Bay,11/28/2016,12.0,Terry McAulay,Green Bay Packers 27 @ Philadelphia Eagles 13,7,42,2,10,4,27,1,5
Cincinnati,12/04/2016,13.0,Jeff Triplette,Philadelphia Eagles 14 @ Cincinnati Bengals 32,10,88,4,20,5,63,1,5
Washington,12/11/2016,14.0,Tony Corrente,Washington Redskins 27 @ Philadelphia Eagles 22,5,54,3,20,1,24,1,10
Baltimore,12/18/2016,15.0,Craig Wrolstad,Philadelphia Eagles 26 @ Baltimore Ravens 27,3,30,1,10,2,20,0,0
N.Y. Giants,12/22/2016,16.0,Clete Blakeman,New York Giants 19 @ Philadelphia Eagles 24,1,5,1,5,0,0,0,0
Dallas,01/01/2017,17.0,Walt Coleman,Dallas Cowboys 13 @ Philadelphia Eagles 27,4,61,2,15,2,46,0,0
Totals,,,,,113,945,59,422,44,439,10,84
