Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/11/2011,1.0,Terry McAulay,Minnesota Vikings 17 @ San Diego Chargers 24,9,78,1,5,6,48,2,25
Tampa Bay,09/18/2011,2.0,Jeff Triplette,Tampa Bay Buccaneers 24 @ Minnesota Vikings 20,8,65,3,25,3,25,2,15
Detroit,09/25/2011,3.0,Ron Winter,Detroit Lions 26 @ Minnesota Vikings 23,10,79,4,24,3,25,3,30
Kansas City,10/02/2011,4.0,Bill Leavy,Minnesota Vikings 17 @ Kansas City Chiefs 22,6,45,4,25,1,15,1,5
Arizona,10/09/2011,5.0,Scott Green,Arizona Cardinals 10 @ Minnesota Vikings 34,5,35,3,25,1,5,1,5
Chicago,10/16/2011,6.0,Walt Anderson,Minnesota Vikings 10 @ Chicago Bears 39,5,40,3,26,2,14,0,0
Green Bay,10/23/2011,7.0,Pete Morelli,Green Bay Packers 33 @ Minnesota Vikings 27,9,91,2,15,3,44,4,32
Carolina,10/30/2011,8.0,Ed Hochuli,Minnesota Vikings 24 @ Carolina Panthers 21,4,43,1,13,2,20,1,10
Green Bay,11/14/2011,10.0,Mike Carey,Minnesota Vikings 7 @ Green Bay Packers 45,10,80,3,30,5,40,2,10
Oakland,11/20/2011,11.0,Jerome Boger,Oakland Raiders 27 @ Minnesota Vikings 21,9,50,5,30,4,20,0,0
Atlanta,11/27/2011,12.0,Al Riveron,Minnesota Vikings 14 @ Atlanta Falcons 24,6,49,3,20,2,20,1,9
Denver,12/04/2011,13.0,Terry McAulay,Denver Broncos 35 @ Minnesota Vikings 32,6,54,4,40,0,0,2,14
Detroit,12/11/2011,14.0,John Parry,Minnesota Vikings 28 @ Detroit Lions 34,4,32,0,0,3,22,1,10
New Orleans,12/18/2011,15.0,Walt Anderson,New Orleans Saints 42 @ Minnesota Vikings 20,8,84,3,20,4,59,1,5
Washington,12/24/2011,16.0,Tony Corrente,Minnesota Vikings 33 @ Washington Redskins 26,4,40,3,30,0,0,1,10
Chicago,01/01/2012,17.0,Mike Carey,Chicago Bears 17 @ Minnesota Vikings 13,5,38,3,18,0,0,2,20
Totals,,,,,108,903,45,346,39,357,24,200
