Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/11/2011,1,Tony Corrente,Pittsburgh Steelers 7 @ Baltimore Ravens 35,7,75,5,45,1,15,1,15
Tennessee,09/18/2011,2,Clete Blakeman,Baltimore Ravens 13 @ Tennessee Titans 26,7,44,3,15,2,19,2,10
St. Louis,09/25/2011,3,Scott Green,Baltimore Ravens 37 @ St. Louis Rams 7,5,32,4,26,1,6,0,0
N.Y. Jets,10/02/2011,4,Mike Carey,New York Jets 17 @ Baltimore Ravens 34,7,46,4,26,2,10,1,10
Houston,10/16/2011,6,Gene Steratore,Houston Texans 14 @ Baltimore Ravens 29,5,25,3,15,2,10,0,0
Jacksonville,10/24/2011,7,Carl Cheffers,Baltimore Ravens 7 @ Jacksonville Jaguars 12,10,85,5,46,2,19,3,20
Arizona,10/30/2011,8,Jeff Triplette,Arizona Cardinals 27 @ Baltimore Ravens 30,11,99,5,39,4,45,2,15
Pittsburgh,11/06/2011,9,Walt Coleman,Baltimore Ravens 23 @ Pittsburgh Steelers 20,3,20,2,15,1,5,0,0
Seattle,11/13/2011,10,Scott Green,Baltimore Ravens 17 @ Seattle Seahawks 22,4,34,2,9,0,0,2,25
Cincinnati,11/20/2011,11,Ron Winter,Cincinnati Bengals 24 @ Baltimore Ravens 31,6,69,4,34,2,35,0,0
San Francisco,11/24/2011,12,John Parry,San Francisco 49ers 6 @ Baltimore Ravens 16,3,20,0,0,2,10,1,10
Cleveland,12/04/2011,13,Ed Hochuli,Baltimore Ravens 24 @ Cleveland Browns 10,4,18,2,10,2,8,0,0
Indianapolis,12/11/2011,14,Clete Blakeman,Indianapolis Colts 10 @ Baltimore Ravens 24,5,40,2,10,2,20,1,10
San Diego,12/18/2011,15,Carl Cheffers,Baltimore Ravens 14 @ San Diego Chargers 34,3,25,1,5,2,20,0,0
Cleveland,12/24/2011,16,Walt Coleman,Cleveland Browns 14 @ Baltimore Ravens 20,5,51,3,15,2,36,0,0
Cincinnati,01/01/2012,17,Tony Corrente,Baltimore Ravens 24 @ Cincinnati Bengals 16,7,59,4,24,3,35,0,0
Houston,01/15/2012,Divisional Playoffs,Pete Morelli,Houston Texans 13 @ Baltimore Ravens 20,0,0,0,0,0,0,0,0
New England,01/22/2012,Conference Championships,Al Riveron,Baltimore Ravens 20 @ New England Patriots 23,6,33,3,15,3,18,0,0
Totals,,,,,98,775,52,349,33,311,13,115
