Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/13/2020,1,Shawn Smith,New York Jets 17 @ Buffalo Bills 27,7,80,3,25,3,40,1,15
Miami,09/20/2020,2,Jerome Boger,Buffalo Bills 31 @ Miami Dolphins 28,6,55,3,25,2,20,1,10
LA Rams,09/27/2020,3,Alex Kemp,Los Angeles Rams 32 @ Buffalo Bills 35,5,55,5,55,0,0,0,0
Las Vegas,10/04/2020,4,Land Clark,Buffalo Bills 30 @ Las Vegas Raiders 23,5,81,3,30,1,46,1,5
Tennessee,10/13/2020,5,Brad Rogers,Buffalo Bills 16 @ Tennessee Titans 42,10,56,5,25,4,21,1,10
Kansas City,10/19/2020,6,Ron Torbert,Kansas City Chiefs 26 @ Buffalo Bills 17,4,39,2,9,2,30,0,0
N.Y. Jets,10/25/2020,7,Carl Cheffers,Buffalo Bills 18 @ New York Jets 10,11,106,3,20,6,68,2,18
New England,11/01/2020,8,Clete Blakeman,New England Patriots 21 @ Buffalo Bills 24,5,30,3,20,1,5,1,5
Seattle,11/08/2020,9,Shawn Smith,Seattle Seahawks 34 @ Buffalo Bills 44,6,70,4,30,2,40,0,0
Arizona,11/15/2020,10,Craig Wrolstad,Buffalo Bills 30 @ Arizona Cardinals 32,9,69,5,40,2,14,2,15
LA Chargers,11/29/2020,12,Alex Kemp,Los Angeles Chargers 17 @ Buffalo Bills 27,9,85,4,45,4,35,1,5
San Francisco,12/07/2020,13,Tony Corrente,Buffalo Bills 34 @ San Francisco 49ers 24,4,50,3,25,1,25,0,0
Pittsburgh,12/13/2020,14,Shawn Smith,Pittsburgh Steelers 15 @ Buffalo Bills 26,7,48,2,15,3,13,2,20
Denver,12/19/2020,15,Clete Blakeman,Buffalo Bills 48 @ Denver Broncos 19,8,75,6,50,1,15,1,10
New England,12/28/2020,16,Ron Torbert,Buffalo Bills 38 @ New England Patriots 9,3,27,0,0,2,20,1,7
Miami,01/03/2021,17,Bill Vinovich,Miami Dolphins 26 @ Buffalo Bills 56,3,16,0,0,2,11,1,5
Indianapolis,01/09/2021,Wildcard Weekend,Brad Allen,Indianapolis Colts 24 @ Buffalo Bills 27,2,7,0,0,0,0,2,7
Baltimore,01/16/2021,Divisional Playoffs,Carl Cheffers,Baltimore Ravens 3 @ Buffalo Bills 17,2,11,0,0,2,11,0,0
Kansas City,01/24/2021,Conference Championships,Bill Vinovich,Buffalo Bills 24 @ Kansas City Chiefs 38,4,38,2,21,2,17,0,0
Totals,,,,,110,998,53,435,40,431,17,132
