Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Buffalo,09/08/2013,1,Walt Anderson,New England Patriots 23 @ Buffalo Bills 21,4,36,2,6,2,30,0,0
N.Y. Jets,09/12/2013,2,Carl Cheffers,New York Jets 10 @ New England Patriots 13,3,30,2,15,1,15,0,0
Tampa Bay,09/22/2013,3,Jeff Triplette,Tampa Bay Buccaneers 3 @ New England Patriots 23,6,50,2,10,3,30,1,10
Atlanta,09/29/2013,4,Walt Coleman,New England Patriots 30 @ Atlanta Falcons 23,9,93,5,30,3,58,1,5
Cincinnati,10/06/2013,5,Gene Steratore,New England Patriots 6 @ Cincinnati Bengals 13,0,0,0,0,0,0,0,0
New Orleans,10/13/2013,6,Tony Corrente,New Orleans Saints 27 @ New England Patriots 30,4,33,2,20,0,0,2,13
N.Y. Jets,10/20/2013,7,Jerome Boger,New England Patriots 27 @ New York Jets 30,7,100,2,20,2,45,3,35
Miami,10/27/2013,8,Walt Anderson,Miami Dolphins 17 @ New England Patriots 27,5,35,2,15,0,0,3,20
Pittsburgh,11/03/2013,9,Walt Coleman,Pittsburgh Steelers 31 @ New England Patriots 55,3,30,2,20,0,0,1,10
Carolina,11/18/2013,11,Clete Blakeman,New England Patriots 20 @ Carolina Panthers 24,5,50,2,25,3,25,0,0
Denver,11/24/2013,12,Gene Steratore,Denver Broncos 31 @ New England Patriots 34,5,36,3,25,2,11,0,0
Houston,12/01/2013,13,Pete Morelli,New England Patriots 34 @ Houston Texans 31,0,0,0,0,0,0,0,0
Cleveland,12/08/2013,14,Jerome Boger,Cleveland Browns 26 @ New England Patriots 27,6,41,2,21,3,15,1,5
Miami,12/15/2013,15,Tony Corrente,New England Patriots 20 @ Miami Dolphins 24,1,2,0,0,1,2,0,0
Baltimore,12/22/2013,16,Ron Winter,New England Patriots 41 @ Baltimore Ravens 7,7,58,4,30,2,28,1,0
Buffalo,12/29/2013,17,Ed Hochuli,Buffalo Bills 20 @ New England Patriots 34,4,31,3,25,1,6,0,0
Indianapolis,01/11/2014,Divisional Playoffs,Pete Morelli,Indianapolis Colts 22 @ New England Patriots 43,4,35,0,0,0,0,4,35
Denver,01/19/2014,Conference Championships,Tony Corrente,New England Patriots 16 @ Denver Broncos 26,2,15,1,10,1,5,0,0
Totals,,,,,75,675,34,272,24,270,17,133
