Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/09/2018,1.0,Shawn Smith,Pittsburgh Steelers 21 @ Cleveland Browns 21,12,116,4,38,7,68,1,10
Kansas City,09/16/2018,2.0,Jerome Boger,Kansas City Chiefs 42 @ Pittsburgh Steelers 37,12,90,3,25,4,20,5,45
Tampa Bay,09/24/2018,3.0,Pete Morelli,Pittsburgh Steelers 30 @ Tampa Bay Buccaneers 27,13,155,2,15,5,65,6,75
Baltimore,09/30/2018,4.0,Tony Corrente,Baltimore Ravens 26 @ Pittsburgh Steelers 14,5,40,2,25,3,15,0,0
Atlanta,10/07/2018,5.0,John Parry,Atlanta Falcons 17 @ Pittsburgh Steelers 41,7,58,2,15,4,40,1,3
Cincinnati,10/14/2018,6.0,Clete Blakeman,Pittsburgh Steelers 28 @ Cincinnati Bengals 21,9,69,4,25,2,19,3,25
Cleveland,10/28/2018,8.0,Carl Cheffers,Cleveland Browns 18 @ Pittsburgh Steelers 33,8,60,3,23,3,17,2,20
Baltimore,11/04/2018,9.0,Craig Wrolstad,Pittsburgh Steelers 23 @ Baltimore Ravens 16,8,103,2,15,5,78,1,10
Carolina,11/08/2018,10.0,Walt Coleman,Carolina Panthers 21 @ Pittsburgh Steelers 52,1,24,0,0,1,24,0,0
Jacksonville,11/18/2018,11.0,Walt Anderson,Pittsburgh Steelers 20 @ Jacksonville Jaguars 16,3,15,2,10,1,5,0,0
Denver,11/25/2018,12.0,Tony Corrente,Pittsburgh Steelers 17 @ Denver Broncos 24,5,34,4,29,1,5,0,0
LA Chargers,12/02/2018,13.0,Bill Vinovich,Los Angeles Chargers 33 @ Pittsburgh Steelers 30,7,59,2,20,0,0,5,39
Oakland,12/09/2018,14.0,Ron Torbert,Pittsburgh Steelers 21 @ Oakland Raiders 24,2,14,1,9,1,5,0,0
New England,12/16/2018,15.0,John Parry,New England Patriots 10 @ Pittsburgh Steelers 17,4,40,2,14,2,26,0,0
New Orleans,12/23/2018,16.0,Craig Wrolstad,Pittsburgh Steelers 28 @ New Orleans Saints 31,6,79,2,10,3,59,1,10
Cincinnati,12/30/2018,17.0,Carl Cheffers,Cincinnati Bengals 13 @ Pittsburgh Steelers 16,9,70,5,40,2,10,2,20
Totals,,,,,111,1026,40,313,44,456,27,257
