Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Atlanta,09/08/2024,1,Brad Rogers,Pittsburgh Steelers 18 @ Atlanta Falcons 10,9,60,4,25,3,15,2,20
Denver,09/15/2024,2,Clete Blakeman,Pittsburgh Steelers 13 @ Denver Broncos 6,10,78,6,53,3,15,1,10
LA Chargers,09/22/2024,3,Alex Kemp,Los Angeles Chargers 10 @ Pittsburgh Steelers 20,3,15,2,10,1,5,0,0
Indianapolis,09/29/2024,4,Land Clark,Pittsburgh Steelers 24 @ Indianapolis Colts 27,6,53,3,25,2,25,1,3
Dallas,10/06/2024,5,Shawn Hochuli,Dallas Cowboys 20 @ Pittsburgh Steelers 17,8,50,2,10,4,30,2,10
Las Vegas,10/13/2024,6,Alan Eck,Pittsburgh Steelers 32 @ Las Vegas Raiders 13,7,50,7,50,0,0,0,0
N.Y. Jets,10/20/2024,7,Shawn Smith,New York Jets 15 @ Pittsburgh Steelers 37,4,36,2,20,1,15,1,1
N.Y. Giants,10/28/2024,8,Scott Novak,New York Giants 18 @ Pittsburgh Steelers 26,5,50,4,35,1,15,0,0
Washington,11/10/2024,10,Brad Rogers,Pittsburgh Steelers 28 @ Washington Commanders 27,5,49,2,9,3,40,0,0
Baltimore,11/17/2024,11,Clay Martin,Baltimore Ravens 16 @ Pittsburgh Steelers 18,7,45,4,30,2,10,1,5
Cleveland,11/21/2024,12,Brad Allen,Pittsburgh Steelers 19 @ Cleveland Browns 24,6,39,2,10,2,9,2,20
Cincinnati,12/01/2024,13,Shawn Hochuli,Pittsburgh Steelers 44 @ Cincinnati Bengals 38,9,103,5,46,4,57,0,0
Cleveland,12/08/2024,14,Land Clark,Cleveland Browns 14 @ Pittsburgh Steelers 27,6,61,4,31,2,30,0,0
Philadelphia,12/15/2024,15,Alan Eck,Pittsburgh Steelers 13 @ Philadelphia Eagles 27,5,60,4,45,0,0,1,15
Baltimore,12/21/2024,16,Bill Vinovich,Pittsburgh Steelers 17 @ Baltimore Ravens 34,5,29,1,4,3,25,1,0
Kansas City,12/25/2024,17,Craig Wrolstad,Kansas City Chiefs 29 @ Pittsburgh Steelers 10,4,25,4,25,0,0,0,0
Cincinnati,01/04/2025,18,John Hussey,Cincinnati Bengals 19 @ Pittsburgh Steelers 17,3,20,1,10,2,10,0,0
Baltimore,01/11/2025,Wildcard Weekend,Alex Kemp,Pittsburgh Steelers 14 @ Baltimore Ravens 28,7,41,3,20,3,16,1,5
Totals,,,,,109,864,60,458,36,317,13,89
