Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/08/2011,1,Clete Blakeman,New Orleans Saints 34 @ Green Bay Packers 42,3,15,1,5,1,5,1,5
Chicago,09/18/2011,2,Walt Coleman,Chicago Bears 13 @ New Orleans Saints 30,7,41,4,23,2,13,1,5
Houston,09/25/2011,3,Tony Corrente,Houston Texans 33 @ New Orleans Saints 40,4,26,1,4,1,5,2,17
Jacksonville,10/02/2011,4,Ed Hochuli,New Orleans Saints 23 @ Jacksonville Jaguars 10,6,50,2,7,4,43,0,0
Carolina,10/09/2011,5,John Parry,New Orleans Saints 30 @ Carolina Panthers 27,9,82,3,25,5,47,1,10
Tampa Bay,10/16/2011,6,Jerome Boger,New Orleans Saints 20 @ Tampa Bay Buccaneers 26,7,53,4,25,3,28,0,0
Indianapolis,10/23/2011,7,Scott Green,Indianapolis Colts 7 @ New Orleans Saints 62,1,10,1,10,0,0,0,0
St. Louis,10/30/2011,8,Walt Anderson,New Orleans Saints 21 @ St. Louis Rams 31,5,32,3,25,2,7,0,0
Tampa Bay,11/06/2011,9,Carl Cheffers,Tampa Bay Buccaneers 16 @ New Orleans Saints 27,8,63,3,20,4,38,1,5
Atlanta,11/13/2011,10,Terry McAulay,New Orleans Saints 26 @ Atlanta Falcons 23,8,79,1,10,5,49,2,20
N.Y. Giants,11/28/2011,12,Gene Steratore,New York Giants 24 @ New Orleans Saints 49,11,104,4,25,5,59,2,20
Detroit,12/04/2011,13,Clete Blakeman,Detroit Lions 17 @ New Orleans Saints 31,3,30,1,10,2,20,0,0
Tennessee,12/11/2011,14,Mike Carey,New Orleans Saints 22 @ Tennessee Titans 17,11,95,6,49,3,27,2,19
Minnesota,12/18/2011,15,Walt Anderson,New Orleans Saints 42 @ Minnesota Vikings 20,6,65,5,50,1,15,0,0
Atlanta,12/26/2011,16,Jeff Triplette,Atlanta Falcons 16 @ New Orleans Saints 45,4,46,3,31,1,15,0,0
Carolina,01/01/2012,17,Ed Hochuli,Carolina Panthers 17 @ New Orleans Saints 45,6,60,2,15,3,35,1,10
Detroit,01/07/2012,Wildcard Weekend,Tony Corrente,Detroit Lions 28 @ New Orleans Saints 45,3,18,2,10,0,0,1,8
San Francisco,01/14/2012,Divisional Playoffs,John Parry,New Orleans Saints 32 @ San Francisco 49ers 36,0,0,0,0,0,0,0,0
Totals,,,,,102,869,46,344,42,406,14,119
