Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/08/2019,1,Ron Torbert,Washington Redskins 27 @ Philadelphia Eagles 32,6,55,4,45,2,10,0,0
Atlanta,09/15/2019,2,Brad Allen,Philadelphia Eagles 20 @ Atlanta Falcons 24,7,60,5,45,2,15,0,0
Detroit,09/22/2019,3,Tony Corrente,Detroit Lions 27 @ Philadelphia Eagles 24,4,30,2,20,1,0,1,10
Green Bay,09/26/2019,4,Clay Martin,Philadelphia Eagles 34 @ Green Bay Packers 27,9,93,0,0,8,88,1,5
N.Y. Jets,10/06/2019,5,Adrian Hill,New York Jets 6 @ Philadelphia Eagles 31,9,76,5,41,3,25,1,10
Minnesota,10/13/2019,6,Scott Novak,Philadelphia Eagles 20 @ Minnesota Vikings 38,7,49,1,5,5,37,1,7
Dallas,10/20/2019,7,Jerome Boger,Philadelphia Eagles 10 @ Dallas Cowboys 37,5,40,2,15,1,5,2,20
Buffalo,10/27/2019,8,John Hussey,Philadelphia Eagles 31 @ Buffalo Bills 13,4,44,2,20,2,24,0,0
Chicago,11/03/2019,9,Craig Wrolstad,Chicago Bears 14 @ Philadelphia Eagles 22,8,75,5,40,2,20,1,15
New England,11/17/2019,11,Bill Vinovich,New England Patriots 17 @ Philadelphia Eagles 10,7,39,5,22,1,11,1,6
Seattle,11/24/2019,12,Walt Anderson,Seattle Seahawks 17 @ Philadelphia Eagles 9,2,15,1,10,1,5,0,0
Miami,12/01/2019,13,Adrian Hill,Philadelphia Eagles 31 @ Miami Dolphins 37,10,91,4,30,6,61,0,0
N.Y. Giants,12/09/2019,14,Scott Novak,New York Giants 17 @ Philadelphia Eagles 23,4,30,3,20,0,0,1,10
Washington,12/15/2019,15,Shawn Smith,Philadelphia Eagles 37 @ Washington Redskins 27,7,54,4,30,3,24,0,0
Dallas,12/22/2019,16,Tony Corrente,Dallas Cowboys 9 @ Philadelphia Eagles 17,4,30,4,30,0,0,0,0
N.Y. Giants,12/29/2019,17,Alex Kemp,Philadelphia Eagles 34 @ New York Giants 17,7,55,2,15,4,30,1,10
Seattle,01/05/2020,Wildcard Weekend,Shawn Smith,Seattle Seahawks 17 @ Philadelphia Eagles 9,7,45,4,20,2,10,1,15
Totals,,,,,107,881,53,408,43,365,11,108
