Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/14/2020,1.0,Craig Wrolstad,Pittsburgh Steelers 26 @ New York Giants 16,4,25,4,25,0,0,0,0
Chicago,09/20/2020,2.0,Bill Vinovich,New York Giants 13 @ Chicago Bears 17,3,20,1,10,1,5,1,5
San Francisco,09/27/2020,3.0,Clay Martin,San Francisco 49ers 36 @ New York Giants 9,5,28,1,5,3,15,1,8
LA Rams,10/04/2020,4.0,John Hussey,New York Giants 9 @ Los Angeles Rams 17,4,20,4,20,0,0,0,0
Dallas,10/11/2020,5.0,Craig Wrolstad,New York Giants 34 @ Dallas Cowboys 37,8,81,3,30,4,46,1,5
Washington,10/18/2020,6.0,Brad Allen,Washington Football Team 19 @ New York Giants 20,4,30,1,5,2,20,1,5
Philadelphia,10/22/2020,7.0,Adrian Hill,New York Giants 21 @ Philadelphia Eagles 22,9,62,2,20,6,27,1,15
Tampa Bay,11/02/2020,8.0,Brad Rogers,Tampa Bay Buccaneers 25 @ New York Giants 23,7,73,4,35,3,38,0,0
Washington,11/08/2020,9.0,Shawn Hochuli,New York Giants 23 @ Washington Football Team 20,4,40,2,20,2,20,0,0
Philadelphia,11/15/2020,10.0,Clay Martin,Philadelphia Eagles 17 @ New York Giants 27,7,64,4,30,3,34,0,0
Cincinnati,11/29/2020,12.0,Carl Cheffers,New York Giants 19 @ Cincinnati Bengals 17,5,51,3,19,2,32,0,0
Seattle,12/06/2020,13.0,Craig Wrolstad,New York Giants 17 @ Seattle Seahawks 12,6,35,2,15,2,10,2,10
Arizona,12/13/2020,14.0,Ron Torbert,Arizona Cardinals 26 @ New York Giants 7,2,10,2,10,0,0,0,0
Cleveland,12/20/2020,15.0,Shawn Hochuli,Cleveland Browns 20 @ New York Giants 6,2,25,1,10,0,0,1,15
Baltimore,12/27/2020,16.0,John Hussey,New York Giants 13 @ Baltimore Ravens 27,5,35,4,25,0,0,1,10
Dallas,01/03/2021,17.0,Brad Allen,Dallas Cowboys 19 @ New York Giants 23,6,45,2,20,2,10,2,15
Totals,,,,,81,644,40,299,30,257,11,88
