Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/11/2016,1.0,Clete Blakeman,Cincinnati Bengals 23 @ New York Jets 22,5,44,2,10,3,34,0,0
Pittsburgh,09/18/2016,2.0,Pete Morelli,Cincinnati Bengals 16 @ Pittsburgh Steelers 24,5,31,2,15,1,5,2,11
Denver,09/25/2016,3.0,John Parry,Denver Broncos 29 @ Cincinnati Bengals 17,9,69,4,35,5,34,0,0
Miami,09/29/2016,4.0,Bill Vinovich,Miami Dolphins 7 @ Cincinnati Bengals 22,6,40,4,25,2,15,0,0
Dallas,10/09/2016,5.0,Tony Corrente,Cincinnati Bengals 14 @ Dallas Cowboys 28,6,49,4,35,1,5,1,9
New England,10/16/2016,6.0,Ron Torbert,Cincinnati Bengals 17 @ New England Patriots 35,7,46,4,28,3,18,0,0
Cleveland,10/23/2016,7.0,Ed Hochuli,Cleveland Browns 17 @ Cincinnati Bengals 31,3,30,1,10,0,0,2,20
Washington,10/30/2016,8.0,Carl Cheffers,Washington Redskins 27 @ Cincinnati Bengals 27,7,85,1,10,4,50,2,25
N.Y. Giants,11/14/2016,10.0,John Parry,Cincinnati Bengals 20 @ New York Giants 21,9,60,4,30,4,25,1,5
Buffalo,11/20/2016,11.0,Terry McAulay,Buffalo Bills 16 @ Cincinnati Bengals 12,4,25,3,20,1,5,0,0
Baltimore,11/27/2016,12.0,Clete Blakeman,Cincinnati Bengals 14 @ Baltimore Ravens 19,2,15,2,15,0,0,0,0
Philadelphia,12/04/2016,13.0,Jeff Triplette,Philadelphia Eagles 14 @ Cincinnati Bengals 32,3,23,2,10,1,13,0,0
Cleveland,12/11/2016,14.0,Gene Steratore,Cincinnati Bengals 23 @ Cleveland Browns 10,6,43,2,25,1,3,3,15
Pittsburgh,12/18/2016,15.0,Bill Vinovich,Pittsburgh Steelers 24 @ Cincinnati Bengals 20,8,86,0,0,7,76,1,10
Houston,12/24/2016,16.0,Carl Cheffers,Cincinnati Bengals 10 @ Houston Texans 12,6,60,0,0,5,52,1,8
Baltimore,01/01/2017,17.0,Pete Morelli,Baltimore Ravens 10 @ Cincinnati Bengals 27,2,20,1,5,1,15,0,0
Totals,,,,,88,726,36,273,39,350,13,103
