Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/12/2021,1.0,Carl Cheffers,Green Bay Packers 3 @ New Orleans Saints 38,6,36,3,20,3,16,0,0
Carolina,09/19/2021,2.0,Ron Torbert,New Orleans Saints 7 @ Carolina Panthers 26,11,115,4,31,6,79,1,5
New England,09/26/2021,3.0,John Hussey,New Orleans Saints 28 @ New England Patriots 13,2,15,1,5,1,10,0,0
N.Y. Giants,10/03/2021,4.0,Brad Rogers,New York Giants 27 @ New Orleans Saints 21,5,35,5,35,0,0,0,0
Washington,10/10/2021,5.0,Shawn Smith,New Orleans Saints 33 @ Washington Football Team 22,6,45,2,6,3,24,1,15
Seattle,10/25/2021,7.0,Shawn Hochuli,New Orleans Saints 13 @ Seattle Seahawks 10,7,90,3,30,4,60,0,0
Tampa Bay,10/31/2021,8.0,Clete Blakeman,Tampa Bay Buccaneers 27 @ New Orleans Saints 36,2,10,2,10,0,0,0,0
Atlanta,11/07/2021,9.0,Alex Kemp,Atlanta Falcons 27 @ New Orleans Saints 25,10,74,7,55,2,9,1,10
Tennessee,11/14/2021,10.0,Jerome Boger,New Orleans Saints 21 @ Tennessee Titans 23,9,65,5,35,3,15,1,15
Philadelphia,11/21/2021,11.0,Scott Novak,New Orleans Saints 29 @ Philadelphia Eagles 40,3,25,2,15,0,0,1,10
Buffalo,11/25/2021,12.0,Brad Allen,Buffalo Bills 31 @ New Orleans Saints 6,4,24,2,10,2,14,0,0
Dallas,12/02/2021,13.0,Brad Rogers,Dallas Cowboys 27 @ New Orleans Saints 17,7,59,4,31,2,18,1,10
N.Y. Jets,12/12/2021,14.0,Land Clark,New Orleans Saints 30 @ New York Jets 9,4,42,2,10,2,32,0,0
Tampa Bay,12/19/2021,15.0,John Hussey,New Orleans Saints 9 @ Tampa Bay Buccaneers 0,6,41,2,15,1,6,3,20
Miami,12/27/2021,16.0,Adrian Hill,Miami Dolphins 20 @ New Orleans Saints 3,7,62,2,20,5,42,0,0
Carolina,01/02/2022,17.0,Jerome Boger,Carolina Panthers 10 @ New Orleans Saints 18,5,33,1,13,3,16,1,4
Atlanta,01/09/2022,18.0,Craig Wrolstad,New Orleans Saints 30 @ Atlanta Falcons 20,4,40,3,25,1,15,0,0
Totals,,,,,98,811,50,366,38,356,10,89
