Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/11/2022,1.0,Shawn Hochuli,Pittsburgh Steelers 23 @ Cincinnati Bengals 20,8,59,1,10,6,39,1,10
New England,09/18/2022,2.0,Land Clark,New England Patriots 17 @ Pittsburgh Steelers 14,3,20,2,10,0,0,1,10
Cleveland,09/22/2022,3.0,Clay Martin,Pittsburgh Steelers 17 @ Cleveland Browns 29,5,25,2,10,1,5,2,10
N.Y. Jets,10/02/2022,4.0,Brad Rogers,New York Jets 24 @ Pittsburgh Steelers 20,8,55,5,30,2,10,1,15
Buffalo,10/09/2022,5.0,John Hussey,Pittsburgh Steelers 3 @ Buffalo Bills 38,6,54,4,35,2,19,0,0
Tampa Bay,10/16/2022,6.0,Shawn Smith,Tampa Bay Buccaneers 18 @ Pittsburgh Steelers 20,7,45,3,25,2,10,2,10
Miami,10/23/2022,7.0,Scott Novak,Pittsburgh Steelers 10 @ Miami Dolphins 16,5,40,5,40,0,0,0,0
Philadelphia,10/30/2022,8.0,Clete Blakeman,Pittsburgh Steelers 13 @ Philadelphia Eagles 35,9,60,6,40,1,5,2,15
New Orleans,11/13/2022,10.0,Carl Cheffers,New Orleans Saints 10 @ Pittsburgh Steelers 20,3,40,0,0,1,15,2,25
Cincinnati,11/20/2022,11.0,Brad Allen,Cincinnati Bengals 37 @ Pittsburgh Steelers 30,8,70,5,35,1,15,2,20
Indianapolis,11/28/2022,12.0,Bill Vinovich,Pittsburgh Steelers 24 @ Indianapolis Colts 17,3,19,1,10,1,5,1,4
Atlanta,12/04/2022,13.0,Ron Torbert,Pittsburgh Steelers 19 @ Atlanta Falcons 16,7,30,5,20,1,5,1,5
Baltimore,12/11/2022,14.0,Adrian Hill,Baltimore Ravens 16 @ Pittsburgh Steelers 14,2,15,0,0,1,5,1,10
Carolina,12/18/2022,15.0,Scott Novak,Pittsburgh Steelers 24 @ Carolina Panthers 16,7,81,3,25,3,47,1,9
Las Vegas,12/24/2022,16.0,Tra Blake,Las Vegas Raiders 10 @ Pittsburgh Steelers 13,3,35,2,20,1,15,0,0
Baltimore,01/01/2023,17.0,Land Clark,Pittsburgh Steelers 16 @ Baltimore Ravens 13,6,43,2,5,2,23,2,15
Cleveland,01/08/2023,18.0,Clete Blakeman,Cleveland Browns 14 @ Pittsburgh Steelers 28,4,20,2,10,2,10,0,0
Totals,,,,,94,711,48,325,27,228,19,158
