Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/13/2020,1,Alex Kemp,Chicago Bears 27 @ Detroit Lions 23,6,48,1,5,4,38,1,5
N.Y. Giants,09/20/2020,2,Bill Vinovich,New York Giants 13 @ Chicago Bears 17,5,48,1,15,4,33,0,0
Atlanta,09/27/2020,3,Jerome Boger,Chicago Bears 30 @ Atlanta Falcons 26,10,80,3,20,4,40,3,20
Indianapolis,10/04/2020,4,Craig Wrolstad,Indianapolis Colts 19 @ Chicago Bears 11,8,103,0,0,4,66,4,37
Tampa Bay,10/08/2020,5,Alex Kemp,Tampa Bay Buccaneers 19 @ Chicago Bears 20,6,66,2,15,3,41,1,10
Carolina,10/18/2020,6,Adrian Hill,Chicago Bears 23 @ Carolina Panthers 16,10,92,2,10,8,82,0,0
LA Rams,10/26/2020,7,Bill Vinovich,Chicago Bears 10 @ Los Angeles Rams 24,6,46,2,14,4,32,0,0
New Orleans,11/01/2020,8,Tony Corrente,New Orleans Saints 26 @ Chicago Bears 23,7,53,4,30,2,18,1,5
Tennessee,11/08/2020,9,Ron Torbert,Chicago Bears 17 @ Tennessee Titans 24,5,35,5,35,0,0,0,0
Minnesota,11/16/2020,10,Scott Novak,Minnesota Vikings 19 @ Chicago Bears 13,1,5,0,0,1,5,0,0
Green Bay,11/29/2020,12,Clete Blakeman,Chicago Bears 25 @ Green Bay Packers 41,5,45,3,25,2,20,0,0
Detroit,12/06/2020,13,Clay Martin,Detroit Lions 34 @ Chicago Bears 30,3,20,2,15,1,5,0,0
Houston,12/13/2020,14,Land Clark,Houston Texans 7 @ Chicago Bears 36,7,44,5,29,0,0,2,15
Minnesota,12/20/2020,15,Shawn Smith,Chicago Bears 33 @ Minnesota Vikings 27,4,36,1,5,3,31,0,0
Jacksonville,12/27/2020,16,Jerome Boger,Chicago Bears 41 @ Jacksonville Jaguars 17,4,40,1,5,1,5,2,30
Green Bay,01/03/2021,17,Craig Wrolstad,Green Bay Packers 35 @ Chicago Bears 16,1,16,0,0,1,16,0,0
New Orleans,01/10/2021,Wildcard Weekend,Alex Kemp,Chicago Bears 9 @ New Orleans Saints 21,9,50,2,20,6,25,1,5
Totals,,,,,97,827,34,243,48,457,15,127
