Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/08/2019,1.0,Shawn Hochuli,Los Angeles Rams 30 @ Carolina Panthers 27,5,43,2,20,1,15,2,8
New Orleans,09/15/2019,2.0,Walt Anderson,New Orleans Saints 9 @ Los Angeles Rams 27,8,65,6,45,2,20,0,0
Cleveland,09/22/2019,3.0,Shawn Smith,Los Angeles Rams 20 @ Cleveland Browns 13,7,50,2,10,4,30,1,10
Tampa Bay,09/29/2019,4.0,Brad Rogers,Tampa Bay Buccaneers 55 @ Los Angeles Rams 40,13,106,9,70,2,20,2,16
Seattle,10/03/2019,5.0,Scott Novak,Los Angeles Rams 29 @ Seattle Seahawks 30,6,45,3,20,3,25,0,0
San Francisco,10/13/2019,6.0,Bill Vinovich,San Francisco 49ers 20 @ Los Angeles Rams 7,8,59,4,34,2,10,2,15
Atlanta,10/20/2019,7.0,Ron Torbert,Los Angeles Rams 37 @ Atlanta Falcons 10,5,24,3,14,1,5,1,5
Cincinnati,10/27/2019,8.0,Jerome Boger,Cincinnati Bengals 10 @ Los Angeles Rams 24,9,59,4,33,4,19,1,7
Pittsburgh,11/10/2019,10.0,Shawn Smith,Los Angeles Rams 12 @ Pittsburgh Steelers 17,10,95,6,45,3,45,1,5
Chicago,11/17/2019,11.0,John Hussey,Chicago Bears 7 @ Los Angeles Rams 17,6,34,3,19,2,10,1,5
Baltimore,11/25/2019,12.0,Craig Wrolstad,Baltimore Ravens 45 @ Los Angeles Rams 6,8,56,4,26,2,20,2,10
Arizona,12/01/2019,13.0,Alex Kemp,Los Angeles Rams 34 @ Arizona Cardinals 7,8,81,4,40,2,31,2,10
Seattle,12/08/2019,14.0,Shawn Hochuli,Seattle Seahawks 12 @ Los Angeles Rams 28,3,20,1,10,1,5,1,5
Dallas,12/15/2019,15.0,Walt Anderson,Los Angeles Rams 21 @ Dallas Cowboys 44,5,29,3,20,1,4,1,5
San Francisco,12/21/2019,16.0,Clete Blakeman,Los Angeles Rams 31 @ San Francisco 49ers 34,7,43,3,20,2,15,2,8
Arizona,12/29/2019,17.0,Jerome Boger,Arizona Cardinals 24 @ Los Angeles Rams 31,10,91,4,35,6,56,0,0
Totals,,,,,118,900,61,461,38,330,19,109
