Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Jets,09/11/2011,1.0,Al Riveron,Dallas Cowboys 24 @ New York Jets 27,7,40,5,30,1,5,1,5
San Francisco,09/18/2011,2.0,Ron Winter,Dallas Cowboys 27 @ San Francisco 49ers 24,8,83,4,33,2,25,2,25
Washington,09/26/2011,3.0,Ed Hochuli,Washington Redskins 16 @ Dallas Cowboys 18,6,55,5,40,1,15,0,0
Detroit,10/02/2011,4.0,John Parry,Detroit Lions 34 @ Dallas Cowboys 30,7,33,0,0,4,16,3,17
New England,10/16/2011,6.0,Walt Coleman,Dallas Cowboys 16 @ New England Patriots 20,10,77,5,40,2,20,3,17
St. Louis,10/23/2011,7.0,Al Riveron,St. Louis Rams 7 @ Dallas Cowboys 34,6,30,2,14,4,16,0,0
Philadelphia,10/30/2011,8.0,Gene Steratore,Dallas Cowboys 7 @ Philadelphia Eagles 34,3,20,2,15,1,5,0,0
Seattle,11/06/2011,9.0,Terry McAulay,Seattle Seahawks 13 @ Dallas Cowboys 23,7,82,4,29,2,38,1,15
Buffalo,11/13/2011,10.0,Jerome Boger,Buffalo Bills 7 @ Dallas Cowboys 44,8,74,0,0,7,64,1,10
Washington,11/20/2011,11.0,Ed Hochuli,Dallas Cowboys 27 @ Washington Redskins 24,9,48,3,15,4,20,2,13
Miami,11/24/2011,12.0,Pete Morelli,Miami Dolphins 19 @ Dallas Cowboys 20,11,69,4,20,4,34,3,15
Arizona,12/04/2011,13.0,Walt Coleman,Dallas Cowboys 13 @ Arizona Cardinals 19,7,49,3,15,1,9,3,25
N.Y. Giants,12/11/2011,14.0,Scott Green,New York Giants 37 @ Dallas Cowboys 34,10,51,3,15,6,33,1,3
Tampa Bay,12/17/2011,15.0,Terry McAulay,Dallas Cowboys 31 @ Tampa Bay Buccaneers 15,2,15,2,15,0,0,0,0
Philadelphia,12/24/2011,16.0,Bill Leavy,Philadelphia Eagles 20 @ Dallas Cowboys 7,6,47,3,20,3,27,0,0
N.Y. Giants,01/01/2012,17.0,Walt Anderson,Dallas Cowboys 14 @ New York Giants 31,7,43,2,15,4,28,1,0
Totals,,,,,114,816,47,316,46,355,21,145
