Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cleveland,09/08/2013,1.0,Mike Carey,Miami Dolphins 23 @ Cleveland Browns 10,10,77,3,20,5,42,2,15
Indianapolis,09/15/2013,2.0,Clete Blakeman,Miami Dolphins 24 @ Indianapolis Colts 20,0,0,0,0,0,0,0,0
Atlanta,09/22/2013,3.0,Ron Winter,Atlanta Falcons 23 @ Miami Dolphins 27,2,13,1,10,1,3,0,0
New Orleans,09/30/2013,4.0,Bill Vinovich,Miami Dolphins 17 @ New Orleans Saints 38,5,25,1,5,2,10,2,10
Baltimore,10/06/2013,5.0,Carl Cheffers,Baltimore Ravens 26 @ Miami Dolphins 23,4,65,1,5,3,60,0,0
Buffalo,10/20/2013,7.0,Gene Steratore,Buffalo Bills 23 @ Miami Dolphins 21,4,32,1,5,1,15,2,12
New England,10/27/2013,8.0,Walt Anderson,Miami Dolphins 17 @ New England Patriots 27,7,61,1,5,5,46,1,10
Cincinnati,10/31/2013,9.0,Bill Leavy,Cincinnati Bengals 20 @ Miami Dolphins 22,2,25,1,10,1,15,0,0
Tampa Bay,11/11/2013,10.0,Jeff Triplette,Miami Dolphins 19 @ Tampa Bay Buccaneers 22,4,70,1,15,2,50,1,5
San Diego,11/17/2013,11.0,Pete Morelli,San Diego Chargers 16 @ Miami Dolphins 20,3,15,2,10,1,5,0,0
Carolina,11/24/2013,12.0,Scott Green,Carolina Panthers 20 @ Miami Dolphins 16,6,55,3,20,1,15,2,20
N.Y. Jets,12/01/2013,13.0,Mike Carey,Miami Dolphins 23 @ New York Jets 3,3,28,1,10,0,0,2,18
Pittsburgh,12/08/2013,14.0,John Parry,Miami Dolphins 34 @ Pittsburgh Steelers 28,4,31,2,17,1,4,1,10
New England,12/15/2013,15.0,Tony Corrente,New England Patriots 20 @ Miami Dolphins 24,4,21,0,0,3,15,1,6
Buffalo,12/22/2013,16.0,Clete Blakeman,Miami Dolphins 0 @ Buffalo Bills 19,6,37,3,19,2,10,1,8
N.Y. Jets,12/29/2013,17.0,Jerome Boger,New York Jets 20 @ Miami Dolphins 7,5,38,3,28,2,10,0,0
Totals,,,,,69,593,24,179,30,300,15,114
