Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Green Bay,09/12/2010,1,John Parry,Green Bay Packers 27 @ Philadelphia Eagles 20,10,80,5,40,4,25,1,15
Detroit,09/19/2010,2,Clete Blakeman,Philadelphia Eagles 35 @ Detroit Lions 32,9,75,4,25,1,5,4,45
Jacksonville,09/26/2010,3,Jeff Triplette,Philadelphia Eagles 28 @ Jacksonville Jaguars 3,7,84,1,10,3,58,3,16
Washington,10/03/2010,4,Al Riveron,Washington Redskins 17 @ Philadelphia Eagles 12,8,80,5,45,3,35,0,0
San Francisco,10/10/2010,5,Walt Anderson,Philadelphia Eagles 27 @ San Francisco 49ers 24,5,30,2,15,2,10,1,5
Atlanta,10/17/2010,6,Walt Coleman,Atlanta Falcons 17 @ Philadelphia Eagles 31,9,78,4,40,4,33,1,5
Tennessee,10/24/2010,7,Ed Hochuli,Philadelphia Eagles 19 @ Tennessee Titans 37,10,100,3,30,7,70,0,0
Indianapolis,11/07/2010,9,Carl Cheffers,Indianapolis Colts 24 @ Philadelphia Eagles 26,14,125,4,25,8,85,2,15
Washington,11/15/2010,10,Clete Blakeman,Philadelphia Eagles 59 @ Washington Redskins 28,6,35,2,10,1,5,3,20
N.Y. Giants,11/21/2010,11,Ron Winter,New York Giants 17 @ Philadelphia Eagles 27,10,119,6,55,2,46,2,18
Chicago,11/28/2010,12,Scott Green,Philadelphia Eagles 26 @ Chicago Bears 31,3,19,2,10,1,9,0,0
Houston,12/02/2010,13,Walt Anderson,Houston Texans 24 @ Philadelphia Eagles 34,11,85,3,20,6,50,2,15
Dallas,12/12/2010,14,Terry McAulay,Philadelphia Eagles 30 @ Dallas Cowboys 27,6,59,1,15,3,25,2,19
N.Y. Giants,12/19/2010,15,John Parry,Philadelphia Eagles 38 @ New York Giants 31,5,30,3,20,1,5,1,5
Minnesota,12/28/2010,16,Mike Carey,Minnesota Vikings 24 @ Philadelphia Eagles 14,12,62,4,25,5,22,3,15
Dallas,01/02/2011,17,Tony Corrente,Dallas Cowboys 14 @ Philadelphia Eagles 13,4,40,2,25,0,0,2,15
Green Bay,01/09/2011,Wildcard Weekend,Pete Morelli,Green Bay Packers 21 @ Philadelphia Eagles 16,7,50,5,35,1,5,1,10
Totals,,,,,136,1151,56,445,52,488,28,218
