Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Kansas City,09/09/2012,1,Mike Shepherd,Atlanta Falcons 40 @ Kansas City Chiefs 24,2,12,1,5,0,0,1,7
Denver,09/17/2012,2,Kent Roan,Denver Broncos 21 @ Atlanta Falcons 27,8,72,2,15,6,57,0,0
San Diego,09/23/2012,3,Jim Core,Atlanta Falcons 27 @ San Diego Chargers 3,2,15,2,15,0,0,0,0
Carolina,09/30/2012,4,Walt Coleman,Carolina Panthers 28 @ Atlanta Falcons 30,2,15,1,10,0,0,1,5
Washington,10/07/2012,5,Bill Leavy,Atlanta Falcons 24 @ Washington Redskins 17,2,13,1,5,0,0,1,8
Oakland,10/14/2012,6,Terry McAulay,Oakland Raiders 20 @ Atlanta Falcons 23,2,25,1,10,1,15,0,0
Philadelphia,10/28/2012,8,Gene Steratore,Atlanta Falcons 30 @ Philadelphia Eagles 17,6,40,3,15,2,20,1,5
Dallas,11/04/2012,9,John Parry,Dallas Cowboys 13 @ Atlanta Falcons 19,2,15,1,10,1,5,0,0
New Orleans,11/11/2012,10,Tony Corrente,Atlanta Falcons 27 @ New Orleans Saints 31,6,53,2,15,1,15,3,23
Arizona,11/18/2012,11,Bill Vinovich,Arizona Cardinals 19 @ Atlanta Falcons 23,5,35,3,25,1,5,1,5
Tampa Bay,11/25/2012,12,Jeff Triplette,Atlanta Falcons 24 @ Tampa Bay Buccaneers 23,2,15,2,15,0,0,0,0
New Orleans,11/29/2012,13,Scott Green,New Orleans Saints 13 @ Atlanta Falcons 23,5,25,2,15,3,10,0,0
Carolina,12/09/2012,14,Ed Hochuli,Atlanta Falcons 20 @ Carolina Panthers 30,3,15,2,10,1,5,0,0
N.Y. Giants,12/16/2012,15,Bill Leavy,New York Giants 0 @ Atlanta Falcons 34,3,30,2,15,1,15,0,0
Detroit,12/22/2012,16,Gene Steratore,Atlanta Falcons 31 @ Detroit Lions 18,3,20,1,10,2,10,0,0
Tampa Bay,12/30/2012,17,Carl Cheffers,Tampa Bay Buccaneers 22 @ Atlanta Falcons 17,2,15,1,10,1,5,0,0
Seattle,01/13/2013,Divisional Playoffs,Walt Anderson,Seattle Seahawks 28 @ Atlanta Falcons 30,3,11,2,10,1,1,0,0
San Francisco,01/20/2013,Conference Championships,Terry McAulay,San Francisco 49ers 28 @ Atlanta Falcons 24,2,30,0,0,2,30,0,0
Totals,,,,,60,456,29,210,23,193,8,53
