Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/12/2011,1.0,Jerome Boger,Oakland Raiders 23 @ Denver Broncos 20,15,131,6,35,8,86,1,10
Buffalo,09/18/2011,2.0,Mike Carey,Oakland Raiders 35 @ Buffalo Bills 38,8,85,1,10,7,75,0,0
N.Y. Jets,09/25/2011,3.0,Gene Steratore,New York Jets 24 @ Oakland Raiders 34,7,55,1,5,6,50,0,0
New England,10/02/2011,4.0,Tony Corrente,New England Patriots 31 @ Oakland Raiders 19,9,85,2,15,4,40,3,30
Houston,10/09/2011,5.0,Pete Morelli,Oakland Raiders 25 @ Houston Texans 20,11,89,4,35,3,37,4,17
Cleveland,10/16/2011,6.0,Carl Cheffers,Cleveland Browns 17 @ Oakland Raiders 24,5,35,3,25,1,5,1,5
Kansas City,10/23/2011,7.0,Jeff Triplette,Kansas City Chiefs 28 @ Oakland Raiders 0,14,120,6,40,6,65,2,15
Denver,11/06/2011,9.0,John Parry,Denver Broncos 38 @ Oakland Raiders 24,15,130,9,60,4,50,2,20
San Diego,11/10/2011,10.0,Ed Hochuli,Oakland Raiders 24 @ San Diego Chargers 17,7,45,3,25,3,15,1,5
Minnesota,11/20/2011,11.0,Jerome Boger,Oakland Raiders 27 @ Minnesota Vikings 21,12,117,2,15,7,74,3,28
Chicago,11/27/2011,12.0,Ron Winter,Chicago Bears 20 @ Oakland Raiders 25,6,44,4,35,1,4,1,5
Miami,12/04/2011,13.0,Mike Carey,Oakland Raiders 14 @ Miami Dolphins 34,10,91,5,46,4,40,1,5
Green Bay,12/11/2011,14.0,Pete Morelli,Oakland Raiders 16 @ Green Bay Packers 46,11,89,3,20,8,69,0,0
Detroit,12/18/2011,15.0,Bill Leavy,Detroit Lions 28 @ Oakland Raiders 27,10,86,2,15,7,66,1,5
Kansas City,12/24/2011,16.0,Mike Carey,Oakland Raiders 16 @ Kansas City Chiefs 13,15,92,5,35,7,37,3,20
San Diego,01/01/2012,17.0,Clete Blakeman,San Diego Chargers 38 @ Oakland Raiders 26,8,64,1,10,5,43,2,11
Totals,,,,,163,1358,57,426,81,756,25,176
