Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Detroit,09/12/2021,1,Brad Rogers,San Francisco 49ers 41 @ Detroit Lions 33,7,79,2,15,5,64,0,0
Philadelphia,09/19/2021,2,Brad Allen,San Francisco 49ers 17 @ Philadelphia Eagles 11,5,60,1,15,3,35,1,10
Green Bay,09/26/2021,3,Jerome Boger,Green Bay Packers 30 @ San Francisco 49ers 28,4,86,0,0,3,81,1,5
Seattle,10/03/2021,4,Carl Cheffers,Seattle Seahawks 28 @ San Francisco 49ers 21,8,78,4,30,2,28,2,20
Arizona,10/10/2021,5,Clay Martin,San Francisco 49ers 10 @ Arizona Cardinals 17,7,60,6,55,1,5,0,0
Indianapolis,10/24/2021,7,Craig Wrolstad,Indianapolis Colts 30 @ San Francisco 49ers 18,7,122,4,25,3,97,0,0
Chicago,10/31/2021,8,Land Clark,San Francisco 49ers 33 @ Chicago Bears 22,7,55,3,25,4,30,0,0
Arizona,11/07/2021,9,Brad Allen,Arizona Cardinals 31 @ San Francisco 49ers 17,3,35,1,10,2,25,0,0
LA Rams,11/15/2021,10,Shawn Smith,Los Angeles Rams 10 @ San Francisco 49ers 31,9,53,4,20,4,24,1,9
Jacksonville,11/21/2021,11,Ron Torbert,San Francisco 49ers 30 @ Jacksonville Jaguars 10,1,12,0,0,1,12,0,0
Minnesota,11/28/2021,12,Brad Rogers,Minnesota Vikings 26 @ San Francisco 49ers 34,5,57,4,35,1,22,0,0
Seattle,12/05/2021,13,Alex Kemp,San Francisco 49ers 23 @ Seattle Seahawks 30,10,86,6,45,4,41,0,0
Cincinnati,12/12/2021,14,Craig Wrolstad,San Francisco 49ers 26 @ Cincinnati Bengals 23,6,40,3,25,2,10,1,5
Atlanta,12/19/2021,15,Clay Martin,Atlanta Falcons 13 @ San Francisco 49ers 31,5,35,1,5,4,30,0,0
Tennessee,12/23/2021,16,Shawn Hochuli,San Francisco 49ers 17 @ Tennessee Titans 20,5,41,4,35,1,6,0,0
Houston,01/02/2022,17,Carl Cheffers,Houston Texans 7 @ San Francisco 49ers 23,7,111,3,25,4,86,0,0
LA Rams,01/09/2022,18,Jerome Boger,San Francisco 49ers 27 @ Los Angeles Rams 24,6,56,2,15,3,33,1,8
Dallas,01/16/2022,Wildcard Weekend,Alex Kemp,San Francisco 49ers 23 @ Dallas Cowboys 17,9,58,7,38,0,0,2,20
Green Bay,01/22/2022,Divisional Playoffs,Ron Torbert,San Francisco 49ers 13 @ Green Bay Packers 10,5,40,4,35,1,5,0,0
LA Rams,01/30/2022,Conference Championships,Carl Cheffers,San Francisco 49ers 17 @ Los Angeles Rams 20,6,54,3,15,3,39,0,0
Totals,,,,,122,1218,62,468,51,673,9,77
